date,stock(%),vol
0,1.00,0.280215
,,
0.007671,0.931025,0.278515
0.007671,1.00026,0.265902
0.007671,1.074644,0.184286
,,
0.015342,0.866808,0.275566
0.015342,0.931268,0.310537
0.015342,1.000521,0.248516
0.015342,1.074924,0.130943
0.015342,1.15486,0.209621
,,
0.023014,0.807021,0.252624
0.023014,0.867034,0.30855
0.023014,0.93151,0.322646
0.023014,1.000781,0.212276
0.023014,1.075204,0.070469
0.023014,1.15516,0.191242
0.023014,1.241063,0.222138
,,
0.030685,0.751357,0.240832
0.030685,0.807231,0.266393
0.030685,0.86726,0.325395
0.030685,0.931753,0.318194
0.030685,1.001042,0.203688
0.030685,1.075484,0.070469
0.030685,1.155461,0.179816
0.030685,1.241386,0.214258
0.030685,1.333701,0.227615
,,
0.038356,0.699532,0.236403
0.038356,0.751552,0.248641
0.038356,0.807441,0.274353
0.038356,0.867486,0.316484
0.038356,0.931995,0.305299
0.038356,1.001303,0.217126
0.038356,1.075764,0.121837
0.038356,1.155762,0.173237
0.038356,1.241709,0.208302
0.038356,1.334048,0.223643
0.038356,1.433254,0.229756
,,
0.047352,0.65136,0.233385
0.047352,0.699798,0.239788
0.047352,0.751838,0.254125
0.047352,0.807748,0.278428
0.047352,0.867815,0.310953
0.047352,0.93235,0.297249
0.047352,1.001683,0.212104
0.047352,1.076173,0.140656
0.047352,1.156201,0.168028
0.047352,1.242181,0.20373
0.047352,1.334555,0.22083
0.047352,1.433799,0.22825
0.047352,1.540422,0.231142
,,
0.056347,0.606505,0.232183
0.056347,0.651608,0.234427
0.056347,0.700064,0.24216
0.056347,0.752124,0.257914
0.056347,0.808055,0.281464
0.056347,0.868145,0.308635
0.056347,0.932704,0.291675
0.056347,1.002064,0.207268
0.056347,1.076582,0.146988
0.056347,1.156641,0.168185
0.056347,1.242654,0.200406
0.056347,1.335063,0.218695
0.056347,1.434344,0.227237
0.056347,1.541007,0.230731
0.056347,1.655603,0.231661
,,
0.065342,0.56474,0.231874
0.065342,0.606736,0.232406
0.065342,0.651856,0.235099
0.065342,0.70033,0.243757
0.065342,0.75241,0.260769
0.065342,0.808362,0.284238
0.065342,0.868475,0.305731
0.065342,0.933059,0.285583
0.065342,1.002445,0.209813
0.065342,1.076991,0.150489
0.065342,1.157081,0.168352
0.065342,1.243126,0.197948
0.065342,1.33557,0.217172
0.065342,1.434889,0.226632
0.065342,1.541593,0.230509
0.065342,1.656233,0.231586
0.065342,1.779397,0.231784
,,
0.074338,0.52585,0.231816
0.074338,0.564954,0.231911
0.074338,0.606967,0.23255
0.074338,0.652103,0.235562
0.074338,0.700596,0.244856
0.074338,0.752696,0.262719
0.074338,0.808669,0.286823
0.074338,0.868806,0.30494
0.074338,0.933414,0.281947
0.074338,1.002826,0.208698
0.074338,1.077401,0.15158
0.074338,1.157521,0.16694
0.074338,1.243599,0.197548
0.074338,1.336078,0.216357
0.074338,1.435434,0.226318
0.074338,1.542179,0.230412
0.074338,1.656862,0.231554
0.074338,1.780074,0.231774
0.074338,1.912448,0.231804
,,
0.083333,0.489638,0.231808
0.083333,0.52605,0.231821
0.083333,0.565169,0.231932
0.083333,0.607197,0.232646
0.083333,0.652351,0.235894
0.083333,0.700863,0.245634
0.083333,0.752982,0.263977
0.083333,0.808977,0.288841
0.083333,0.869136,0.306654
0.083333,0.933768,0.275808
0.083333,1.003207,0.214918
0.083333,1.07781,0.144045
0.083333,1.157961,0.173302
0.083333,1.244072,0.196831
0.083333,1.336586,0.215868
0.083333,1.43598,0.226236
0.083333,1.542766,0.230392
0.083333,1.657492,0.231546
0.083333,1.78075,0.231771
0.083333,1.913175,0.231803
0.083333,2.055446,0.231806
,,
0.091267,0.455899,0.231807
0.091267,0.489801,0.231808
0.091267,0.526225,0.231825
0.091267,0.565357,0.23196
0.091267,0.6074,0.232776
0.091267,0.652569,0.236326
0.091267,0.701096,0.246552
0.091267,0.753233,0.265274
0.091267,0.809246,0.290412
0.091267,0.869425,0.306653
0.091267,0.93408,0.275395
0.091267,1.003542,0.209966
0.091267,1.078169,0.14963
0.091267,1.158346,0.17311
0.091267,1.244486,0.19693
0.091267,1.337031,0.215671
0.091267,1.436459,0.226133
0.091267,1.54328,0.230355
0.091267,1.658045,0.231534
0.091267,1.781344,0.231768
0.091267,1.913812,0.231802
0.091267,2.056131,0.231806
0.091267,2.209034,0.231806
,,
0.099201,0.424484,0.231806
0.099201,0.456051,0.231807
0.099201,0.489965,0.231809
0.099201,0.5264,0.231831
0.099201,0.565546,0.231997
0.099201,0.607602,0.232948
0.099201,0.652786,0.236887
0.099201,0.70133,0.247715
0.099201,0.753484,0.266645
