Maturity,Price
0.0833333333333,0.996160243201
0.166666666667,0.992390515521
0.25,0.988690632689
0.333333333333,0.985166524017
0.416666666667,0.981620948117
0.5,0.978140250491
0.583333333333,0.974619855678
0.666666666667,0.971133823783
0.75,0.967681880777
0.833333333333,0.964222989169
0.916666666667,0.960790645139
1,0.957383050873
1.08333333333,0.953884040374
1.16666666667,0.950393117871
1.25,0.94691028844
1.33333333333,0.943389800774
1.41666666667,0.93987333539
1.5,0.936358481237
1.58333333333,0.932815412505
1.66666666667,0.929272273098
1.75,0.925727617481
1.83333333333,0.922262232114
1.91666666667,0.918803521542
2,0.915351508444
2.08333333333,0.911773548816
2.16666666667,0.908190918831
2.25,0.904605517511
2.33333333333,0.900975272242
2.41666666667,0.897341968403
2.5,0.893701705357
2.58333333333,0.890052281033
2.66666666667,0.886400288311
2.75,0.882741455518
2.83333333333,0.879099586206
2.91666666667,0.875456955905
3,0.871808912512
3.08333333333,0.868186129603
3.16666666667,0.864561919503
3.25,0.860936428881
3.33333333333,0.85726614586
3.41666666667,0.853593082988
3.5,0.849917413987
3.58333333333,0.846198792766
3.66666666667,0.842473452339
3.75,0.838747433022
3.83333333333,0.835085225316
3.91666666667,0.831419026328
4,0.827755152576
4.08333333333,0.824116379582
4.16666666667,0.820477995898
4.25,0.816843450768
4.33333333333,0.813162637068
4.41666666667,0.80948135866
4.5,0.805799775606
4.58333333333,0.802072500754
4.66666666667,0.798347573662
4.75,0.794621717571
4.83333333333,0.790957020452
4.91666666667,0.787293280753
5,0.783630644982
5.08333333333,0.780033448616
5.16666666667,0.776442949727
5.25,0.772851666645
5.33333333333,0.769224432467
5.41666666667,0.765599577648
5.5,0.761981220622
5.58333333333,0.758321259292
5.66666666667,0.754667331777
5.75,0.751011483431
5.83333333333,0.74741180419
5.91666666667,0.743811330781
6,0.740218517275
6.08333333333,0.736667690144
6.16666666667,0.733121278336
6.25,0.729579384327
6.33333333333,0.725998395324
6.41666666667,0.722425826185
6.5,0.718857456223
6.58333333333,0.715279973559
6.66666666667,0.711706716009
6.75,0.708137800797
6.83333333333,0.704587066682
6.91666666667,0.701045704382
7,0.697509280382
7.08333333333,0.694113305954
7.16666666667,0.690719576933
7.25,0.687337525629
7.33333333333,0.683924443884
7.41666666667,0.680513221235
7.5,0.677113483401
7.58333333333,0.673676892183
7.66666666667,0.670251536576
7.75,0.666832676446
7.83333333333,0.663459845834
7.91666666667,0.660099053879
8,0.656745461418
8.08333333333,0.653489334144
8.16666666667,0.650241461733
8.25,0.647001882631
8.33333333333,0.643740104031
8.41666666667,0.640486398381
8.5,0.637240810693
8.58333333333,0.633972423371
8.66666666667,0.630717149323
8.75,0.627464696202
8.83333333333,0.624251640849
8.91666666667,0.621041678041
9,0.617845327162
9.08333333333,0.614768541797
9.16666666667,0.6116957918
9.25,0.608637698591
9.33333333333,0.60554613265
9.41666666667,0.602463634027
9.5,0.599390224958
9.58333333333,0.596282611581
9.66666666667,0.593189267214
9.75,0.590104825816
9.83333333333,0.587078531304
9.91666666667,0.584061510264
10,0.581053780006
10.0833333333,0.578116084886
10.1666666667,0.575193621965
10.25,0.572275335397
10.3333333333,0.569327751602
10.4166666667,0.56639523682
10.5,0.563466643703
10.5833333333,0.560536320134
10.6666666667,0.557621082502
10.75,0.554709694553
10.8333333333,0.551824760563
10.9166666667,0.548955067866
11,0.546089292244
11.0833333333,0.543250194882
11.1666666667,0.540420762443
11.25,0.537600998239
11.3333333333,0.534756494546
11.4166666667,0.531921528167
11.5,0.529096107669
11.5833333333,0.526251404925
11.6666666667,0.523410387448
11.75,0.520578825875
11.8333333333,0.517797302142
11.9166666667,0.515025385893
12,0.512257268759
12.0833333333,0.509621036525
12.1666666667,0.506988952625
12.25,0.504372660418
12.3333333333,0.501731211643
12.4166666667,0.499099599068
12.5,0.496477813437
12.5833333333,0.493830592767
12.6666666667,0.491198975361
