date,stock(%),vol
0,1.00,0.212426
,,
0.0075,0.949371,0.212382
0.0075,1.00088,0.21003
0.0075,1.055185,0.197835
,,
0.015,0.901304,0.212653
0.015,0.950206,0.219881
0.015,1.001761,0.205988
0.015,1.056114,0.190735
0.015,1.113415,0.195575
,,
0.0225,0.855672,0.212924
0.0225,0.902098,0.222471
0.0225,0.951043,0.224288
0.0225,1.002643,0.200731
0.0225,1.057043,0.181773
0.0225,1.114395,0.188462
0.0225,1.174858,0.195607
,,
0.03,0.81235,0.213546
0.03,0.856425,0.223635
0.03,0.902892,0.231288
0.03,0.95188,0.225802
0.03,1.003526,0.194542
0.03,1.057974,0.171535
0.03,1.115376,0.180585
0.03,1.175893,0.189117
0.03,1.239693,0.196275
,,
0.037619,0.770751,0.214186
0.037619,0.812569,0.224801
0.037619,0.856656,0.233867
0.037619,0.903136,0.238509
0.037619,0.952137,0.224654
0.037619,1.003797,0.18794
0.037619,1.05826,0.160945
0.037619,1.115677,0.172306
0.037619,1.17621,0.182686
0.037619,1.240028,0.190754
0.037619,1.307307,0.197168
,,
0.045238,0.731282,0.214771
0.045238,0.770959,0.225981
0.045238,0.812788,0.235717
0.045238,0.856888,0.243457
0.045238,0.90338,0.243921
0.045238,0.952394,0.22127
0.045238,1.004068,0.181346
0.045238,1.058545,0.150131
0.045238,1.115979,0.164058
0.045238,1.176528,0.176453
0.045238,1.240363,0.185582
0.045238,1.307661,0.192662
0.045238,1.37861,0.198019
,,
0.052857,0.693834,0.215223
0.052857,0.731479,0.227014
0.052857,0.771167,0.237447
0.052857,0.813008,0.246343
0.052857,0.857119,0.252392
0.052857,0.903624,0.247515
0.052857,0.952651,0.216401
0.052857,1.004339,0.175284
0.052857,1.058831,0.139479
0.052857,1.11628,0.15608
0.052857,1.176846,0.170591
0.052857,1.240698,0.180826
0.052857,1.308014,0.188607
0.052857,1.378982,0.194438
0.052857,1.453801,0.198828
,,
0.060476,0.658304,0.215545
0.060476,0.694022,0.227823
0.060476,0.731677,0.238904
0.060476,0.771375,0.248686
0.060476,0.813228,0.256763
0.060476,0.857351,0.260608
0.060476,0.903868,0.249395
0.060476,0.952909,0.210587
0.060476,1.00461,0.169976
0.060476,1.059117,0.129446
0.060476,1.116582,0.148718
0.060476,1.177164,0.16528
0.060476,1.241033,0.176536
0.060476,1.308367,0.18498
0.060476,1.379355,0.191298
0.060476,1.454194,0.196005
0.060476,1.533094,0.199512
,,
0.068095,0.624594,0.215756
0.068095,0.658482,0.228377
0.068095,0.694209,0.239985
0.068095,0.731875,0.250499
0.068095,0.771584,0.259742
0.068095,0.813447,0.266971
0.068095,0.857582,0.268049
0.068095,0.904112,0.24972
0.068095,0.953166,0.204461
0.068095,1.004882,0.166014
0.068095,1.059403,0.120599
0.068095,1.116883,0.142122
0.068095,1.177482,0.160764
0.068095,1.241368,0.172903
0.068095,1.30872,0.181811
0.068095,1.379727,0.188526
0.068095,1.454587,0.193519
0.068095,1.533508,0.197265
0.068095,1.616711,0.200042
,,
0.075714,0.592609,0.215862
0.075714,0.624762,0.228701
0.075714,0.65866,0.240656
0.075714,0.694397,0.251761
0.075714,0.732072,0.261822
0.075714,0.771792,0.270665
0.075714,0.813667,0.276983
0.075714,0.857814,0.274697
0.075714,0.904356,0.248725
0.075714,0.953424,0.198646
0.075714,1.005153,0.163611
0.075714,1.059689,0.113178
0.075714,1.117185,0.136661
0.075714,1.1778,0.157184
0.075714,1.241703,0.17007
0.075714,1.309074,0.179222
0.075714,1.3801,0.186162
0.075714,1.45498,0.191356
0.075714,1.533922,0.195277
0.075714,1.617148,0.198262
0.075714,1.704889,0.200464
,,
0.083333,0.562263,0.214383
0.083333,0.592769,0.227235
0.083333,0.624931,0.239471
0.083333,0.658838,0.251017
0.083333,0.694584,0.261776
0.083333,0.73227,0.271563
0.083333,0.772001,0.280155
0.083333,0.813887,0.285582
0.083333,0.858046,0.279903
0.083333,0.9046,0.247009
0.083333,0.953681,0.194697
0.083333,1.005425,0.163209
0.083333,1.059976,0.108554
0.083333,1.117487,0.133299
0.083333,1.178118,0.155007
0.083333,1.242039,0.168276
0.083333,1.309428,0.17751
0.083333,1.380473,0.184499
0.083333,1.455373,0.1898
0.083333,1.534337,0.193803
0.083333,1.617585,0.196899
0.083333,1.70535,0.199243
0.083333,1.797876,0.200926
,,
0.089992,0.533449,0.21363
0.089992,0.562393,0.225712
0.089992,0.592906,0.237984
0.089992,0.625075,0.249825
0.089992,0.65899,0.261074
0.089992,0.694744,0.27156
0.089992,0.732439,0.281183
0.089992,0.772179,0.289532
0.089992,0.814075,0.293932
0.089992,0.858244,0.284562
0.089992,0.904809,0.244852
0.089992,0.953901,0.192283
0.089992,1.005657,0.164581
0.089992,1.06022,0.106084
0.089992,1.117745,0.131334
0.089992,1.17839,0.153719
0.089992,1.242325,0.167063
0.089992,1.30973,0.176309
0.089992,1.380792,0.183213
0.089992,1.455709,0.188534
0.089992,1.534691,0.192581
0.089992,1.617958,0.195725
0.089992,1.705743,0.198163
0.089992,1.798291,0.199948
0.089992,1.895861,0.201193
,,
0.096651,0.506112,0.212848
0.096651,0.533573,0.224352
0.096651,0.562522,0.236265
0.096651,0.593043,0.24823
0.096651,0.62522,0.259831
0.096651,0.659142,0.270833
0.096651,0.694905,0.281136
0.096651,0.732608,0.290656
0.096651,0.772357,0.298713
0.096651,0.814263,0.301992
0.096651,0.858442,0.288811
0.096651,0.905018,0.242753
0.096651,0.954122,0.191928
0.096651,1.005889,0.167671
0.096651,1.060465,0.10618
0.096651,1.118003,0.130853
0.096651,1.178662,0.153392
0.096651,1.242612,0.166511
0.096651,1.310032,0.175584
0.096651,1.38111,0.182293
0.096651,1.456045,0.187533
0.096651,1.535045,0.191589
0.096651,1.618332,0.194739
