Maturity,Price
0.0833333333333,0.996170786583
0.166666666667,0.992420062552
0.25,0.988757482772
0.333333333333,0.985251002107
0.416666666667,0.981737940319
0.5,0.978310150406
0.583333333333,0.974835895409
0.666666666667,0.971401580173
0.75,0.968006412727
0.833333333333,0.964611580474
0.916666666667,0.961248687874
1,0.957915881575
1.08333333333,0.954476988714
1.16666666667,0.951048467683
1.25,0.94763029547
1.33333333333,0.944179037673
1.41666666667,0.940731716883
1.5,0.937290851204
1.58333333333,0.93382270142
1.66666666667,0.930358184457
1.75,0.926894471497
1.83333333333,0.923509241569
1.91666666667,0.920132705192
2,0.916766613167
2.08333333333,0.913247202958
2.16666666667,0.909723035867
2.25,0.90619796114
2.33333333333,0.902627966828
2.41666666667,0.899050775441
2.5,0.895470658545
2.58333333333,0.891879163625
2.66666666667,0.888284974593
2.75,0.884683801091
2.83333333333,0.88110906265
2.91666666667,0.877531460128
3,0.873948642354
3.08333333333,0.870386243035
3.16666666667,0.866819752936
3.25,0.863254501831
3.33333333333,0.8596469864
3.41666666667,0.856036730095
3.5,0.852423897715
3.58333333333,0.848770882267
3.66666666667,0.845114203139
3.75,0.84145706039
3.83333333333,0.837848867867
3.91666666667,0.834242584344
4,0.830635346808
4.08333333333,0.827056317763
4.16666666667,0.823477553892
4.25,0.819899187999
4.33333333333,0.816280846987
4.41666666667,0.81266198327
4.5,0.809042748713
4.58333333333,0.805388082524
4.66666666667,0.801728831235
4.75,0.798072252424
4.83333333333,0.794462588078
4.91666666667,0.790857301328
5,0.787249165331
5.08333333333,0.783679953835
5.16666666667,0.780112719766
5.25,0.776543700923
5.33333333333,0.772941465356
5.41666666667,0.769340725601
5.5,0.765737607409
5.58333333333,0.7621037528
5.66666666667,0.75846698365
5.75,0.754831464727
5.83333333333,0.751243244395
5.91666666667,0.747661641194
6,0.744078401799
6.08333333333,0.740544994944
6.16666666667,0.737015207194
6.25,0.733489149161
6.33333333333,0.729927341136
6.41666666667,0.726368837731
6.5,0.722809292603
6.58333333333,0.719248724469
6.66666666667,0.715687154599
6.75,0.712129177872
6.83333333333,0.708574918886
6.91666666667,0.705029137497
7,0.701487383842
7.08333333333,0.698100167519
7.16666666667,0.694714486893
7.25,0.691339843672
7.33333333333,0.687923665108
7.41666666667,0.684518180145
7.5,0.681113852423
7.58333333333,0.677676499611
7.66666666667,0.674244806772
7.75,0.670818865727
7.83333333333,0.667448418891
7.91666666667,0.664084441964
8,0.660732028562
8.08333333333,0.657477105436
8.16666666667,0.654234934864
8.25,0.651000542233
8.33333333333,0.647727856815
8.41666666667,0.64446773626
8.5,0.641209963151
8.58333333333,0.63791814554
8.66666666667,0.634638756076
8.75,0.631361443407
8.83333333333,0.628144105574
8.91666666667,0.624934603545
9,0.621732986027
9.08333333333,0.618672541483
9.16666666667,0.615615794963
9.25,0.612573444746
9.33333333333,0.6094970161
9.41666666667,0.606434768307
9.5,0.603381350264
9.58333333333,0.600298601311
9.66666666667,0.597224459632
9.75,0.594158955263
9.83333333333,0.591146198651
9.91666666667,0.588136895551
10,0.585142104175
10.0833333333,0.582217534078
10.1666666667,0.579302382224
10.25,0.576396654074
10.3333333333,0.573466661482
10.4166666667,0.570545906999
10.5,0.567634401843
10.5833333333,0.564720831778
10.6666666667,0.561816472646
10.75,0.558915644979
10.8333333333,0.556046848627
10.9166666667,0.553187383018
11,0.55033725627
11.0833333333,0.547507970453
11.1666666667,0.544688090728
11.25,0.541883395185
11.3333333333,0.539047643585
11.4166666667,0.536226966817
11.5,0.53340979316
11.5833333333,0.530572823996
11.6666666667,0.527745058534
11.75,0.524926511211
11.8333333333,0.522152286726
11.9166666667,0.519387421139
12,0.51663192169
12.0833333333,0.513968074615
12.1666666667,0.511319751281
12.25,0.508681076172
12.3333333333,0.506022512213
12.4166666667,0.503373493411
12.5,0.5007340158
12.5833333333,0.498080355396
12.6666666667,0.495436168299
