Maturity,Amount
"0,0438356164384","-7,06437665877"
"0,120547945205","13,8487790971"
"0,216438356164","4,77132941451"
"0,38904109589","5,59502530433"
"0,638470319635","0,344345080338"
"0,868607305936","-3,8393984471"
