Active,"Option
type",Maturity,Strike,Moneyness,"Option
price","Implied
vol.","Calibrated
vol.","Market vol. -
Calibrated vol."
1,1,"0,121",6850,"1,102","13,159","0,174","0,182","-0,008"
1,2,"0,121",6850,"1,102","615,854","0,175","0,182","-0,008"
1,1,"0,121",6900,"1,11","10,334","0,175","0,183","-0,008"
1,2,"0,121",6900,"1,11","662,735","0,177","0,183","-0,007"
1,1,"0,121",6950,"1,118","7,509","0,174","0,181","-0,007"
1,2,"0,121",6950,"1,118","709,616","0,175","0,181","-0,006"
1,1,"0,121",7000,"1,127","4,684","0,176","0,175","0,001"
1,2,"0,121",7000,"1,127","756,497","0,177","0,175","0,002"
1,1,"0,121",3600,"0,579","2628,207","0,575",-1,"1,575"
1,2,"0,121",7100,"1,143","853,295","0,178","0,17","0,008"
1,1,"0,121",7200,"1,159","1,574","0,181","0,18","0,002"
1,2,"0,121",7200,"1,159","952,212","0,183","0,18","0,003"
1,1,"0,121",7300,"1,175","1,079","0,184","0,184",0
1,2,"0,121",7300,"1,175","1051,129","0,188","0,184","0,003"
1,1,"0,121",7400,"1,191","0,583","0,191","0,188","0,003"
1,2,"0,121",7400,"1,191","1150,046","0,197",-1,"1,197"
1,1,"0,121",7500,"1,207","0,187","0,194","0,175","0,019"
1,2,"0,121",7500,"1,207","1249,062","0,203",-1,"1,203"
1,1,"0,121",7600,"1,223","0,148","0,206","0,188","0,019"
1,2,"0,121",7600,"1,223","1348,435","0,216",-1,"1,216"
1,1,"0,121",7700,"1,239","0,109","0,213","0,188","0,025"
-1,1,"0,121",8600,"1,384","0,001","0,275","0,25","0,025"
1,1,"0,121",7800,"1,255","0,07","0,213","0,175","0,038"
-1,1,"0,121",8400,"1,352","0,002","0,25","0,25",0
1,1,"0,121",8000,"1,287","0,013","0,237","0,15","0,087"
1,1,"0,121",8200,"1,32","0,007","0,25","0,225","0,025"
1,2,"0,216",6300,"1,014","237,595","0,196","0,192","0,004"
1,2,"0,216",6350,"1,022","266,987","0,193","0,193",0
1,1,"0,216",6300,"1,014","205,823","0,196","0,192","0,004"
1,1,"0,216",6400,"1,03","165,652","0,19","0,193","-0,003"
1,2,"0,216",6250,"1,006","212,243","0,198","0,192","0,006"
1,2,"0,216",6400,"1,03","296,378","0,19","0,193","-0,003"
1,1,"0,216",6450,"1,038","145,567","0,187","0,192","-0,005"
1,2,"0,216",6450,"1,038","325,77","0,187","0,192","-0,005"
1,1,"0,216",6600,"1,062","85,312","0,183","0,178","0,005"
1,2,"0,216",6600,"1,062","413,945","0,183","0,178","0,005"
1,1,"0,216",6800,"1,094","45,702","0,176","0,178","-0,002"
1,2,"0,216",6800,"1,094","572,24","0,177","0,178","-0,001"
1,1,"0,216",7000,"1,127","21,053","0,172","0,174","-0,002"
1,2,"0,216",7000,"1,127","745,498","0,173","0,174","-0,001"
1,2,"0,216",5000,"0,805","13,055","0,286","0,284","0,001"
1,1,"0,216",5900,"0,949","466,017","0,22","0,216","0,003"
1,1,"0,216",6350,"1,022","185,737","0,193","0,193",0
1,1,"0,216",5200,"0,837","1077,919","0,271","0,27","0,001"
1,2,"0,216",5200,"0,837","21,207","0,27","0,27",0
1,1,"0,216",5400,"0,869","894,748","0,256","0,259","-0,003"
1,2,"0,216",5400,"0,869","35,943","0,256","0,259","-0,003"
1,1,"0,216",5600,"0,901","716,192","0,241","0,243","-0,001"
1,2,"0,216",5600,"0,901","55,293","0,241","0,243","-0,001"
1,1,"0,216",5800,"0,933","549,261","0,228","0,229","-0,001"
1,2,"0,216",5800,"0,933","86,268","0,228","0,229","-0,001"
1,1,"0,216",5850,"0,941","507,528","0,222","0,223",0
1,2,"0,216",5850,"0,941","94,012","0,222","0,223","-0,001"
1,1,"0,216",5000,"0,805","1267,674","0,288","0,284","0,004"
1,2,"0,216",5900,"0,949","101,977","0,219","0,216","0,003"
1,1,"0,216",5950,"0,958","432,292","0,217","0,217",0
1,2,"0,216",5950,"0,958","117,729","0,217","0,217",0
1,1,"0,216",6000,"0,966","398,568","0,214","0,216","-0,002"
1,2,"0,216",6000,"0,966","133,481","0,214","0,216","-0,002"
1,1,"0,216",6050,"0,974","364,844","0,209","0,214","-0,005"
1,2,"0,216",6050,"0,974","149,234","0,209","0,214","-0,005"
1,1,"0,216",6100,"0,982","331,12","0,207","0,21","-0,004"
1,2,"0,216",6100,"0,982","164,986","0,207","0,21","-0,003"
1,1,"0,216",6150,"0,99","297,395","0,205","0,206","-0,001"
1,2,"0,216",6150,"0,99","180,739","0,205","0,206","-0,001"
1,1,"0,216",6200,"0,998","263,671","0,2","0,2","0,001"
1,2,"0,216",6200,"0,998","196,491","0,201","0,2","0,001"
1,1,"0,216",6250,"1,006","229,947","0,198","0,192","0,006"
1,1,"0,389",3600,"0,579","2664,209","0,389","0,331","0,058"
1,1,"0,389",3800,"0,612","2468,959","0,359","0,325","0,034"
1,1,"0,389",6100,"0,982","440,237","0,212","0,214","-0,002"
1,2,"0,389",8400,"1,352","2049,678","0,197","0,184","0,013"
1,1,"0,389",8400,"1,352","1,756","0,188","0,184","0,003"
1,2,"0,389",8200,"1,32","1854,626","0,194","0,183","0,011"
1,1,"0,389",8200,"1,32","3,003","0,188","0,183","0,005"
1,1,"0,389",5600,"0,901","802,507","0,239","0,238","0,001"
1,1,"0,389",8000,"1,287","4,686","0,187","0,179","0,008"
1,2,"0,389",7800,"1,255","1468,269","0,187","0,181","0,005"
1,1,"0,389",7800,"1,255","9,247","0,184","0,181","0,003"
1,2,"0,389",7700,"1,239","1372,4","0,187","0,179","0,008"
1,1,"0,389",7700,"1,239","11,528","0,185","0,179","0,006"
1,2,"0,389",7600,"1,223","1276,531","0,185","0,176","0,009"
1,1,"0,389",7600,"1,223","13,808","0,183","0,176","0,008"
1,2,"0,389",8000,"1,287","1660,008","0,191","0,179","0,012"
1,2,"0,389",7500,"1,207","1183,542","0,179","0,177","0,002"
1,1,"0,389",4000,"0,644","2274,455","0,343","0,32","0,023"
1,2,"0,389",4000,"0,644","3,778","0,336","0,32","0,016"
1,1,"0,389",4200,"0,676","2080,948","0,326","0,313","0,013"
1,2,"0,389",4200,"0,676","6,571","0,32","0,313","0,007"
1,1,"0,389",4400,"0,708","1888,623","0,313","0,303","0,009"
1,2,"0,389",4400,"0,708","10,546","0,309","0,303","0,006"
1,1,"0,389",4600,"0,74","1698,717","0,298","0,295","0,002"
1,2,"0,389",4600,"0,74","16,941","0,296","0,295",0
1,1,"0,389",4800,"0,772","1511,321","0,286","0,286",0
1,2,"0,389",4800,"0,772","25,844","0,285","0,286","-0,001"
1,1,"0,389",5000,"0,805","1326,457","0,273","0,274","-0,001"
1,2,"0,389",5000,"0,805","37,28","0,272","0,274","-0,002"
1,1,"0,389",5200,"0,837","1146,22","0,261","0,263","-0,002"
1,2,"0,389",5200,"0,837","53,343","0,26","0,263","-0,003"
1,1,"0,389",5250,"0,845","1101,16","0,258","0,259",0
1,2,"0,389",5250,"0,845","57,358","0,258","0,259","-0,001"
1,1,"0,389",5300,"0,853","1057,776","0,256","0,257","-0,001"
1,2,"0,389",5300,"0,853","63,049","0,255","0,257","-0,001"
1,1,"0,389",5350,"0,861","1015,121","0,254","0,255","-0,001"
1,2,"0,389",5350,"0,861","69,469","0,253","0,255","-0,002"
1,1,"0,389",5400,"0,869","972,466","0,25","0,252","-0,002"
1,2,"0,389",5400,"0,869","75,889","0,249","0,252","-0,003"
1,1,"0,389",5450,"0,877","929,811","0,246","0,249","-0,003"
1,2,"0,389",5450,"0,877","82,309","0,246","0,249","-0,003"
1,1,"0,389",5500,"0,885","887,156","0,244","0,246","-0,001"
1,2,"0,389",5500,"0,885","88,729","0,244","0,246","-0,002"
1,1,"0,389",5550,"0,893","844,501","0,241","0,242",0
1,2,"0,389",5550,"0,893","95,149","0,241","0,242",0
1,2,"0,389",3600,"0,579","0,932","0,372","0,331","0,041"
1,2,"0,389",5600,"0,901","102,23","0,239","0,238","0,001"
1,1,"0,389",5650,"0,909","764,002","0,237","0,237",0
1,2,"0,389",5650,"0,909","112,799","0,237","0,237",0
1,1,"0,389",5700,"0,917","725,496","0,233","0,235","-0,002"
1,2,"0,389",5700,"0,917","123,369","0,233","0,235","-0,002"
1,1,"0,389",5750,"0,925","686,99","0,23","0,232","-0,002"
1,2,"0,389",5750,"0,925","133,938","0,23","0,232","-0,002"
1,1,"0,389",5800,"0,933","648,484","0,228","0,229","-0,001"
1,2,"0,389",5800,"0,933","144,507","0,228","0,229","-0,002"
1,1,"0,389",5850,"0,941","609,979","0,225","0,225",0
1,2,"0,389",5850,"0,941","155,077","0,225","0,225",0
1,1,"0,389",5900,"0,949","571,473","0,223","0,221","0,002"
1,2,"0,389",5900,"0,949","165,646","0,223","0,221","0,002"
1,1,"0,389",5950,"0,958","534,499","0,22","0,218","0,002"
1,2,"0,389",5950,"0,958","177,747","0,22","0,218","0,002"
1,1,"0,389",6000,"0,966","503,079","0,217","0,217","-0,001"
1,2,"0,389",6000,"0,966","195,401","0,217","0,217","-0,001"
1,1,"0,389",6050,"0,974","471,658","0,215","0,216","-0,002"
1,2,"0,389",6050,"0,974","213,056","0,214","0,216","-0,002"
1,2,"0,389",3800,"0,612","1,983","0,345","0,327","0,019"
1,2,"0,389",6100,"0,982","230,71","0,212","0,214","-0,002"
1,1,"0,389",6150,"0,99","408,816","0,21","0,212","-0,002"
1,2,"0,389",6150,"0,99","248,364","0,21","0,212","-0,002"
1,1,"0,389",6200,"0,998","377,396","0,206","0,209","-0,003"
1,2,"0,389",6200,"0,998","266,018","0,206","0,209","-0,003"
1,1,"0,389",6250,"1,006","345,975","0,204","0,205","-0,001"
1,2,"0,389",6250,"1,006","283,673","0,204","0,205","-0,001"
1,1,"0,389",6300,"1,014","314,554","0,205","0,2","0,005"
1,2,"0,389",6300,"1,014","301,327","0,205","0,2","0,005"
1,1,"0,389",6350,"1,022","291,325","0,203","0,2","0,003"
1,2,"0,389",6350,"1,022","327,172","0,203","0,2","0,003"
1,1,"0,389",6400,"1,03","269,631","0,2","0,2","0,001"
1,2,"0,389",6400,"1,03","354,554","0,201","0,2","0,001"
1,1,"0,389",6450,"1,038","247,938","0,199","0,199",0
1,2,"0,389",6450,"1,038","381,936","0,199","0,199",0
1,1,"0,389",6500,"1,046","226,245","0,195","0,198","-0,002"
1,2,"0,389",6500,"1,046","409,318","0,196","0,198","-0,002"
1,1,"0,389",6600,"1,062","182,859","0,192","0,192",0
1,2,"0,389",6600,"1,062","464,081","0,192","0,192",0
1,1,"0,389",6700,"1,078","139,579","0,188","0,183","0,004"
1,2,"0,389",6700,"1,078","518,952","0,188","0,183","0,005"
1,1,"0,389",6800,"1,094","117,325","0,185","0,186","-0,001"
1,2,"0,389",6800,"1,094","594,848","0,185","0,186",0
1,1,"0,389",6900,"1,11","95,071","0,181","0,185","-0,004"
