Active,"Option
type",Maturity,Strike,Moneyness,"Option
price","Implied
vol.","Calibrated
vol.","Market vol. -
Calibrated vol."
1,1,0.03,6300,1.073,7.146,0.23,0.255,-0.026
1,2,0.03,6300,1.073,423.72,0.23,0.255,-0.026
1,1,0.03,6350,1.082,0.49,0.239,0.181,0.058
1,2,0.03,6350,1.082,466.996,0.238,-1,1.238
1,1,0.03,6400,1.09,0.442,0.244,0.194,0.05
1,2,0.03,6400,1.09,516.879,0.242,-1,1.242
1,1,0.03,6450,1.099,0.393,0.237,0.206,0.031
1,2,0.03,6450,1.099,566.763,0.237,-1,1.238
1,1,0.03,6500,1.107,0.345,0.247,0.219,0.028
1,2,0.03,6500,1.107,616.646,0.247,-1,1.247
1,1,0.03,6600,1.124,0.248,0.269,0.237,0.031
1,2,0.03,6600,1.124,716.413,0.269,-1,1.269
1,1,0.03,6700,1.141,0.152,0.288,0.25,0.038
1,1,0.03,7000,1.193,0.008,0.363,0.3,0.063
1,1,0.03,6800,1.158,0.055,0.3,0.25,0.05
1,1,0.03,6900,1.175,0.01,0.325,0.25,0.075
1,1,0.107,5000,0.852,907.674,0.306,0.298,0.008
1,2,0.107,6900,1.175,993.57,0.208,0.194,0.014
1,1,0.107,7000,1.193,0.696,0.206,0.203,0.003
1,2,0.107,7000,1.193,1092.93,0.213,0.203,0.009
1,2,0.107,5000,0.852,9.56,0.305,0.298,0.006
1,1,0.107,5200,0.886,720.223,0.283,0.287,-0.004
1,2,0.107,5200,0.886,21.143,0.283,0.287,-0.004
1,1,0.107,5400,0.92,536.511,0.263,0.26,0.003
1,2,0.107,5400,0.92,36.466,0.263,0.26,0.003
1,1,0.107,5500,0.937,449.807,0.253,0.249,0.003
1,2,0.107,5500,0.937,49.279,0.253,0.249,0.003
1,1,0.107,5600,0.954,375.245,0.245,0.251,-0.006
1,2,0.107,5600,0.954,74.235,0.245,0.251,-0.007
1,1,0.107,5650,0.963,337.965,0.24,0.248,-0.008
1,2,0.107,5650,0.963,86.714,0.24,0.248,-0.009
1,1,0.107,5700,0.971,300.684,0.235,0.243,-0.007
1,2,0.107,5700,0.971,99.192,0.235,0.243,-0.008
1,1,0.107,5750,0.98,263.403,0.232,0.235,-0.003
1,2,0.107,5750,0.98,111.67,0.232,0.235,-0.003
1,1,0.107,5800,0.988,226.123,0.227,0.224,0.003
1,2,0.107,5800,0.988,124.148,0.227,0.224,0.002
1,1,0.107,5850,0.997,188.842,0.223,0.212,0.011
1,2,0.107,5850,0.997,136.626,0.223,0.212,0.011
1,1,0.107,5900,1.005,151.562,0.22,0.196,0.023
1,2,0.107,5900,1.005,149.104,0.22,0.196,0.023
1,1,0.107,5950,1.014,136.236,0.215,0.206,0.008
1,2,0.107,5950,1.014,183.537,0.215,0.206,0.008
1,1,0.107,6000,1.022,121.37,0.212,0.214,-0.002
1,2,0.107,6000,1.022,218.43,0.212,0.214,-0.002
1,1,0.107,6050,1.031,106.504,0.21,0.219,-0.009
1,2,0.107,6050,1.031,253.323,0.21,0.219,-0.009
1,1,0.107,6100,1.039,91.638,0.205,0.221,-0.016
1,2,0.107,6100,1.039,288.216,0.205,0.221,-0.016
1,1,0.107,6150,1.048,76.772,0.203,0.221,-0.017
1,2,0.107,6150,1.048,323.108,0.204,0.221,-0.017
1,1,0.107,6200,1.056,61.907,0.2,0.217,-0.017
1,2,0.107,6200,1.056,358.001,0.2,0.217,-0.017
1,1,0.107,6250,1.065,47.041,0.199,0.21,-0.011
1,2,0.107,6250,1.065,392.894,0.199,0.21,-0.011
1,1,0.107,6300,1.073,32.175,0.198,0.198,0.001
1,2,0.107,6300,1.073,427.787,0.198,0.198,0.001
1,1,0.107,6350,1.082,17.309,0.196,0.177,0.019
1,2,0.107,6350,1.082,462.68,0.196,0.177,0.019
1,1,0.107,6400,1.09,11.821,0.196,0.173,0.023
1,2,0.107,6400,1.09,506.951,0.196,0.173,0.023
1,1,0.107,6450,1.099,10.652,0.195,0.181,0.014
1,2,0.107,6450,1.099,555.541,0.195,0.181,0.014
1,1,0.107,6500,1.107,9.484,0.195,0.188,0.006
1,2,0.107,6500,1.107,604.131,0.195,0.188,0.007
1,1,0.107,6600,1.124,7.147,0.195,0.199,-0.004
1,2,0.107,6600,1.124,701.312,0.196,0.199,-0.003
1,1,0.107,6700,1.141,4.81,0.199,0.205,-0.006
1,2,0.107,6700,1.141,798.492,0.2,0.205,-0.005
1,1,0.107,6800,1.158,2.473,0.202,0.203,-0.002
1,2,0.107,6800,1.158,895.673,0.202,0.203,-0.001
1,1,0.107,6900,1.175,0.853,0.205,0.194,0.011
1,1,0.203,8200,1.397,0.053,0.225,0.213,0.012
1,1,0.203,6000,1.022,193.081,0.217,0.215,0.002
1,2,0.203,8400,1.431,2451.555,0.275,-1,1.275
1,2,0.203,6100,1.039,328.239,0.211,0.217,-0.005
1,1,0.203,3800,0.647,2107.129,0.398,-1,1.398
1,2,0.203,3800,0.647,0.371,0.381,0.338,0.044
1,1,0.203,4000,0.681,1909.546,0.38,0.331,0.048
1,2,0.203,4000,0.681,0.975,0.37,0.331,0.039
1,1,0.203,4200,0.716,1712.927,0.366,0.33,0.036
1,2,0.203,4200,0.716,2.542,0.361,0.33,0.031
1,1,0.203,4400,0.75,1517.083,0.334,0.317,0.017
1,2,0.203,4400,0.75,4.884,0.331,0.317,0.014
1,1,0.203,4600,0.784,1324.003,0.322,0.31,0.012
1,2,0.203,4600,0.784,9.99,0.32,0.31,0.009
1,1,0.203,4800,0.818,1133.704,0.307,0.299,0.009
1,2,0.203,4800,0.818,17.877,0.306,0.299,0.007
1,1,0.203,5000,0.852,947.438,0.287,0.285,0.002
1,2,0.203,5000,0.852,29.797,0.286,0.285,0.002
1,1,0.203,5200,0.886,769.214,0.271,0.273,-0.002
1,2,0.203,5200,0.886,49.76,0.271,0.273,-0.002
1,1,0.203,5250,0.894,726.303,0.267,0.27,-0.003
1,2,0.203,5250,0.894,56.394,0.267,0.27,-0.004
1,1,0.203,5300,0.903,683.391,0.262,0.266,-0.004
1,2,0.203,5300,0.903,63.029,0.262,0.266,-0.004
1,1,0.203,5350,0.911,640.479,0.258,0.261,-0.003
1,2,0.203,5350,0.911,69.664,0.258,0.261,-0.003
1,1,0.203,5400,0.92,597.568,0.255,0.255,-0.001
1,2,0.203,3600,0.613,0.128,0.388,0.35,0.037
1,1,0.203,5450,0.928,554.656,0.251,0.249,0.002
1,2,0.203,5450,0.928,82.934,0.251,0.249,0.002
1,1,0.203,5500,0.937,513.292,0.247,0.243,0.004
1,2,0.203,5500,0.937,91.117,0.247,0.243,0.004
1,1,0.203,5550,0.946,478.841,0.245,0.245,0
1,2,0.203,5550,0.946,106.212,0.245,0.245,0
1,1,0.203,5600,0.954,444.39,0.243,0.244,-0.001
1,2,0.203,5600,0.954,121.307,0.243,0.244,-0.001
1,1,0.203,5650,0.963,409.939,0.239,0.243,-0.004
1,2,0.203,5650,0.963,136.403,0.239,0.243,-0.004
1,1,0.203,5700,0.971,375.488,0.233,0.239,-0.006
1,2,0.203,5700,0.971,151.498,0.233,0.239,-0.007
1,1,0.203,5750,0.98,341.036,0.231,0.235,-0.004
1,2,0.203,5750,0.98,166.593,0.231,0.235,-0.004
1,1,0.203,5800,0.988,306.585,0.23,0.229,0.001
1,2,0.203,5800,0.988,181.689,0.23,0.229,0.001
1,1,0.203,5850,0.997,272.134,0.225,0.222,0.003
1,2,0.203,5850,0.997,196.784,0.225,0.222,0.003
1,1,0.203,5900,1.005,237.683,0.222,0.213,0.009
1,2,0.203,5900,1.005,211.879,0.222,0.213,0.009
1,1,0.203,5950,1.014,211.693,0.22,0.211,0.009
1,2,0.203,5950,1.014,235.436,0.22,0.211,0.009
1,1,0.203,3600,0.613,2305.071,0.42,-1,1.42
1,2,0.203,6000,1.022,266.37,0.217,0.215,0.002
1,1,0.203,6050,1.031,174.469,0.213,0.217,-0.004
1,2,0.203,6050,1.031,297.305,0.213,0.217,-0.004
1,1,0.203,6100,1.039,155.856,0.211,0.217,-0.006
1,2,0.203,5400,0.92,76.299,0.254,0.255,-0.001
1,1,0.203,6150,1.048,137.244,0.208,0.215,-0.008
1,2,0.203,6150,1.048,359.173,0.208,0.216,-0.008
1,1,0.203,6200,1.056,118.632,0.204,0.213,-0.009
1,2,0.203,6200,1.056,390.108,0.204,0.213,-0.009
1,1,0.203,6250,1.065,100.02,0.203,0.208,-0.005
1,2,0.203,6250,1.065,421.042,0.203,0.208,-0.005
1,1,0.203,6300,1.073,81.408,0.199,0.201,-0.002
1,2,0.203,6300,1.073,451.976,0.199,0.201,-0.002
1,1,0.203,6350,1.082,62.796,0.197,0.191,0.006
1,2,0.203,6350,1.082,482.911,0.197,0.192,0.006
1,1,0.203,6400,1.09,47.142,0.197,0.183,0.014
1,2,0.203,6400,1.09,516.803,0.197,0.183,0.014
1,1,0.203,6450,1.099,43.011,0.195,0.188,0.007
1,2,0.203,6450,1.099,562.22,0.195,0.188,0.007
1,1,0.203,6500,1.107,38.881,0.193,0.192,0
1,2,0.203,6500,1.107,607.636,0.193,0.192,0.001
1,1,0.203,6600,1.124,30.62,0.192,0.198,-0.006
1,2,0.203,6600,1.124,698.468,0.192,0.198,-0.006
1,1,0.203,6700,1.141,22.359,0.19,0.2,-0.01
1,2,0.203,6700,1.141,789.3,0.19,0.2,-0.01
1,1,0.203,6800,1.158,14.099,0.189,0.196,-0.007
1,2,0.203,6800,1.158,880.132,0.19,0.196,-0.006
1,1,0.203,6900,1.175,6.341,0.192,0.182,0.011
1,2,0.203,6900,1.175,971.468,0.193,0.182,0.011
1,1,0.203,7000,1.193,5.292,0.192,0.19,0.002
1,2,0.203,7000,1.193,1069.512,0.193,0.19,0.003
1,1,0.203,7100,1.21,4.243,0.195,0.196,-0.002
1,2,0.203,7100,1.21,1167.556,0.197,0.196,0.001
1,1,0.203,7200,1.227,3.193,0.195,0.2,-0.006
1,2,0.203,7200,1.227,1265.599,0.197,0.201,-0.004
1,1,0.203,7300,1.244,2.144,0.197,0.202,-0.005
1,2,0.203,7300,1.244,1363.643,0.201,0.202,-0.001
1,1,0.203,7400,1.261,1.095,0.197,0.197,0
1,2,0.203,7400,1.261,1461.687,0.202,0.197,0.005
1,1,0.203,7500,1.278,0.648,0.198,0.194,0.005
1,2,0.203,7500,1.278,1560.333,0.206,0.194,0.013
1,1,0.203,7600,1.295,0.537,0.198,0.202,-0.003
1,2,0.203,7600,1.295,1659.315,0.209,-1,1.209
1,1,0.203,7700,1.312,0.427,0.197,0.206,-0.009
1,2,0.203,7700,1.312,1758.298,0.219,-1,1.219
1,1,0.203,7800,1.329,0.316,0.203,0.206,-0.003
1,2,0.203,7800,1.329,1857.28,0.225,-1,1.225
-1,1,0.203,7900,1.346,0.206,0.188,0.213,-0.025
1,2,0.203,7900,1.346,1956.263,0.231,-1,1.231
1,1,0.203,8000,1.363,0.095,0.213,0.213,0
-1,1,0.203,8400,1.431,0.033,0.225,0.225,0
1,1,0.452,3800,0.647,2152.875,0.37,0.324,0.046
1,2,0.452,3600,0.613,3.968,0.39,0.333,0.057
1,1,0.452,3600,0.613,2346.056,0.399,0.333,0.066
1,2,0.452,6400,1.09,568.644,0.205,0.202,0.003
1,2,0.452,3800,0.647,6.842,0.364,0.324,0.039
1,2,0.452,10000,1.704,3931.669,0.294,-1,1.294
1,2,0.452,4000,0.681,12.043,0.336,0.32,0.016
1,1,0.452,4200,0.716,1773.14,0.327,0.312,0.014
1,2,0.452,4200,0.716,19.214,0.323,0.312,0.011
1,1,0.452,4400,0.75,1586.055,0.302,0.301,0.001
1,2,0.452,4400,0.75,28.184,0.299,0.301,-0.002
1,1,0.452,4600,0.784,1404.399,0.29,0.294,-0.004
1,2,0.452,4600,0.784,42.582,0.288,0.294,-0.006
1,1,0.452,4800,0.818,1224.928,0.279,0.281,-0.003
1,2,0.452,4800,0.818,59.164,0.277,0.281,-0.004
1,1,0.452,5000,0.852,1053.487,0.269,0.272,-0.004
1,2,0.452,5000,0.852,83.778,0.268,0.272,-0.005
1,1,0.452,5200,0.886,886.876,0.258,0.26,-0.002
1,2,0.452,5200,0.886,113.221,0.257,0.26,-0.003
1,1,0.452,5300,0.903,809.386,0.254,0.256,-0.003
1,2,0.452,5300,0.903,133.758,0.253,0.256,-0.004
1,1,0.452,5400,0.92,731.896,0.248,0.25,-0.003
1,2,0.452,5400,0.92,154.295,0.247,0.25,-0.003
1,1,0.452,5500,0.937,654.406,0.244,0.242,0.001
1,2,0.452,5500,0.937,174.832,0.243,0.242,0.001
1,1,0.452,5600,0.954,584.727,0.239,0.238,0.001
1,2,0.452,5600,0.954,203.179,0.239,0.238,0
1,1,0.452,5650,0.963,553.245,0.236,0.237,-0.002
1,2,0.452,5650,0.963,220.711,0.236,0.237,-0.002
1,1,0.452,5700,0.971,521.764,0.234,0.236,-0.002
1,2,0.452,5700,0.971,238.243,0.233,0.236,-0.003
1,1,0.452,5750,0.98,490.282,0.232,0.234,-0.002
1,2,0.452,5750,0.98,255.775,0.231,0.234,-0.003
1,1,0.452,5800,0.988,458.801,0.23,0.231,-0.002
1,2,0.452,5800,0.988,273.307,0.229,0.231,-0.002
1,1,0.452,5850,0.997,427.319,0.227,0.228,-0.001
1,2,0.452,5850,0.997,290.839,0.227,0.228,-0.001
1,1,0.452,5900,1.005,395.838,0.225,0.224,0
1,2,0.452,5900,1.005,308.371,0.224,0.224,0
1,1,0.452,5950,1.014,364.356,0.222,0.22,0.003
1,2,0.452,5950,1.014,325.903,0.222,0.22,0.002
1,1,0.452,6000,1.022,336.331,0.221,0.217,0.005
1,2,0.452,6000,1.022,346.892,0.221,0.217,0.004
1,1,0.452,6050,1.031,315.037,0.22,0.217,0.002
1,2,0.452,6050,1.031,374.611,0.219,0.218,0.002
1,1,0.452,6100,1.039,293.742,0.218,0.217,0
1,2,0.452,6100,1.039,402.33,0.218,0.217,0
1,1,0.452,6150,1.048,272.448,0.215,0.217,-0.002
1,2,0.452,6150,1.048,430.049,0.215,0.217,-0.002
1,1,0.452,6200,1.056,251.153,0.213,0.215,-0.002
1,2,0.452,6200,1.056,457.768,0.213,0.215,-0.002
1,1,0.452,6250,1.065,229.859,0.211,0.213,-0.002
1,2,0.452,6250,1.065,485.487,0.211,0.213,-0.002
1,1,0.452,6300,1.073,208.564,0.21,0.21,-0.001
1,2,0.452,6300,1.073,513.206,0.209,0.21,-0.001
1,1,0.452,6400,1.09,165.975,0.205,0.202,0.003
1,1,0.452,4000,0.681,1962.023,0.341,0.32,0.022
1,1,0.452,6500,1.107,133.711,0.202,0.198,0.004
1,2,0.452,6500,1.107,634.407,0.202,0.198,0.004
1,1,0.452,6600,1.124,113.681,0.198,0.2,-0.001
1,2,0.452,6600,1.124,712.403,0.198,0.2,-0.001
1,1,0.452,6700,1.141,93.65,0.196,0.199,-0.004
1,2,0.452,6700,1.141,790.4,0.196,0.199,-0.004
1,1,0.452,6800,1.158,73.62,0.193,0.196,-0.003
1,2,0.452,6800,1.158,868.396,0.193,0.196,-0.003
1,1,0.452,6900,1.175,53.589,0.192,0.189,0.003
1,2,0.452,6900,1.175,946.393,0.193,0.189,0.003
1,1,0.452,7000,1.193,38.901,0.189,0.184,0.005
1,2,0.452,7000,1.193,1029.732,0.189,0.184,0.005
1,1,0.452,7100,1.21,33.132,0.187,0.188,-0.001
1,2,0.452,7100,1.21,1121.99,0.187,0.188,0
1,1,0.452,7200,1.227,27.363,0.186,0.19,-0.004
1,2,0.452,7200,1.227,1214.248,0.187,0.19,-0.003
1,1,0.452,7300,1.244,21.595,0.184,0.19,-0.005
1,2,0.452,7300,1.244,1306.506,0.185,0.19,-0.005
1,1,0.452,7400,1.261,15.826,0.184,0.188,-0.004
1,2,0.452,7400,1.261,1398.764,0.185,0.188,-0.003
1,1,0.452,7500,1.278,10.057,0.184,0.181,0.003
1,2,0.452,7500,1.278,1491.023,0.186,0.181,0.005
1,1,0.452,7600,1.295,8.313,0.183,0.184,0
1,2,0.452,7600,1.295,1587.306,0.185,0.184,0.002
1,1,0.452,7700,1.312,7.061,0.184,0.187,-0.003
1,2,0.452,7700,1.312,1684.081,0.187,0.187,0
1,1,0.452,7800,1.329,5.809,0.183,0.189,-0.006
1,2,0.452,7800,1.329,1780.855,0.187,0.189,-0.002
1,1,0.452,7900,1.346,4.557,0.184,0.19,-0.006
1,2,0.452,7900,1.346,1877.63,0.188,0.19,-0.002
1,1,0.452,8000,1.363,3.304,0.184,0.188,-0.004
1,2,0.452,8000,1.363,1974.405,0.191,0.189,0.002
1,1,0.452,8200,1.397,1.775,0.186,0.188,-0.002
1,2,0.452,8200,1.397,2168.93,0.196,0.188,0.009
1,1,0.452,8400,1.431,1.269,0.191,0.192,-0.002
1,2,0.452,8400,1.431,2364.478,0.205,0.194,0.011
1,1,0.452,8600,1.465,0.763,0.194,0.194,0
1,2,0.452,8600,1.465,2560.026,0.214,0.194,0.02
1,1,0.452,8800,1.499,0.379,0.197,0.194,0.003
1,2,0.452,8800,1.499,2755.696,0.223,-1,1.223
1,1,0.452,9000,1.533,0.283,0.203,0.194,0.009
1,2,0.452,9000,1.533,2951.654,0.234,-1,1.234
1,1,0.452,9200,1.567,0.187,0.213,0.203,0.009
1,2,0.452,9200,1.567,3147.612,0.247,-1,1.247
1,1,0.452,9400,1.601,0.091,0.219,0.188,0.031
1,2,0.452,9400,1.601,3343.57,0.258,-1,1.258
1,1,0.452,9600,1.635,0.063,0.225,0.206,0.019
1,2,0.452,9600,1.635,3539.595,0.272,-1,1.272
1,1,0.452,10000,1.704,0.028,0.237,0.213,0.025
1,1,0.682,3600,0.613,2382.133,0.341,0.315,0.026
1,2,0.682,6200,1.056,509.269,0.216,0.219,-0.003
1,1,0.682,3800,0.647,2193.784,0.328,0.309,0.02
1,2,0.682,3600,0.613,10.185,0.327,0.315,0.012
1,1,0.682,4000,0.681,2008.519,0.317,0.304,0.013
1,2,0.682,4000,0.681,25.117,0.308,0.304,0.004
1,2,0.682,4200,0.716,36.468,0.298,0.297,0.001
1,1,0.682,4400,0.75,1646.051,0.295,0.289,0.006
1,2,0.682,4400,0.75,51.195,0.29,0.289,0
1,1,0.682,4600,0.784,1472.012,0.285,0.283,0.002
1,2,0.682,4600,0.784,71.429,0.28,0.283,-0.002
1,1,0.682,4800,0.818,1300.037,0.276,0.273,0.004
1,2,0.682,4800,0.818,93.727,0.272,0.273,0
1,1,0.682,5000,0.852,1138.799,0.267,0.267,0
1,2,0.682,5000,0.852,126.762,0.263,0.267,-0.003
1,1,0.682,5200,0.886,979.176,0.258,0.256,0.002
1,2,0.682,5200,0.886,161.413,0.255,0.256,-0.001
1,1,0.682,5300,0.903,906.852,0.253,0.254,-0.001
1,2,0.682,5300,0.903,186.225,0.251,0.254,-0.003
1,1,0.682,5400,0.92,834.527,0.249,0.25,-0.001
1,2,0.682,5400,0.92,211.037,0.247,0.25,-0.003
1,1,0.682,5500,0.937,762.203,0.245,0.245,0.001
1,2,0.682,5500,0.937,235.849,0.243,0.245,-0.002
1,1,0.682,5600,0.954,690.83,0.241,0.239,0.002
1,2,0.682,5600,0.954,261.613,0.238,0.239,0
1,1,0.682,5700,0.971,630.448,0.237,0.237,0
1,2,0.682,5700,0.971,298.367,0.235,0.237,-0.002
1,1,0.682,5800,0.988,570.066,0.233,0.234,-0.001
1,2,0.682,5800,0.988,335.122,0.231,0.234,-0.003
1,1,0.682,5900,1.005,509.684,0.229,0.229,0
1,2,0.682,5900,1.005,371.876,0.227,0.229,-0.002
1,1,0.682,6000,1.022,449.302,0.225,0.223,0.003
1,2,0.682,6000,1.022,408.631,0.223,0.223,0.001
1,1,0.682,6100,1.039,399.858,0.222,0.22,0.002
1,2,0.682,6100,1.039,456.324,0.22,0.22,0
1,1,0.682,6200,1.056,355.667,0.218,0.219,-0.001
1,1,0.682,4200,0.716,1825.597,0.305,0.297,0.008
1,1,0.682,6300,1.073,311.476,0.215,0.216,-0.001
1,2,0.682,6300,1.073,562.214,0.213,0.216,-0.003
1,1,0.682,6400,1.09,267.284,0.212,0.21,0.001
1,2,0.682,6400,1.09,615.16,0.21,0.21,-0.001
1,1,0.682,6500,1.107,223.093,0.208,0.203,0.005
1,2,0.682,6500,1.107,668.105,0.206,0.203,0.003
1,1,0.682,6600,1.124,195.644,0.205,0.204,0.002
1,2,0.682,6600,1.124,737.793,0.203,0.204,-0.001
1,1,0.682,6700,1.141,169.559,0.203,0.203,0
1,2,0.682,6700,1.141,808.845,0.2,0.203,-0.003
1,1,0.682,6800,1.158,143.475,0.199,0.2,-0.001
1,2,0.682,6800,1.158,879.896,0.197,0.2,-0.004
1,1,0.682,6900,1.175,117.39,0.197,0.196,0.001
1,2,0.682,6900,1.175,950.948,0.194,0.196,-0.002
1,1,0.682,7000,1.193,91.305,0.195,0.189,0.006
1,2,0.682,7000,1.193,1022,0.192,0.189,0.003
1,1,0.682,7100,1.21,77.481,0.192,0.189,0.003
1,2,0.682,7100,1.21,1105.312,0.189,0.189,0
1,1,0.682,7200,1.227,66.73,0.19,0.19,0
1,2,0.682,7200,1.227,1191.698,0.187,0.19,-0.004
1,1,0.682,7300,1.244,55.979,0.188,0.19,-0.001
1,2,0.682,7300,1.244,1278.083,0.185,0.19,-0.005
1,1,0.682,7400,1.261,45.228,0.186,0.188,-0.002
1,2,0.682,7400,1.261,1364.469,0.182,0.188,-0.006
1,1,0.682,7600,1.295,25.773,0.184,0.18,0.004
1,2,0.682,7600,1.295,1539.287,0.178,0.18,-0.002
1,1,0.682,8000,1.363,13,0.18,0.184,-0.004
1,2,0.682,8000,1.363,1915.06,0.17,0.184,-0.015
1,2,0.682,3800,0.647,16.109,0.317,0.309,0.008
1,2,0.951,3600,0.613,18.261,0.316,0.3,0.016
1,1,0.951,3600,0.613,2433.682,0.321,0.3,0.021
1,1,0.951,3800,0.647,2251.363,0.312,0.297,0.015
1,1,0.951,4200,0.716,1894.928,0.294,0.286,0.008
1,2,0.951,3800,0.647,27.899,0.308,0.297,0.011
1,1,0.951,4000,0.681,2071.965,0.303,0.293,0.01
1,1,0.951,4600,0.784,1555.81,0.278,0.275,0.003
1,2,0.951,4600,0.784,100.173,0.277,0.275,0.002
1,1,0.951,4800,0.818,1392.694,0.27,0.268,0.002
1,2,0.951,4800,0.818,129.014,0.269,0.268,0.001
1,1,0.951,5000,0.852,1237.435,0.263,0.262,0.001
1,2,0.951,5000,0.852,165.712,0.262,0.262,0
1,1,0.951,5200,0.886,1085.69,0.255,0.254,0.001
1,2,0.951,5200,0.886,205.924,0.255,0.254,0
1,1,0.951,5400,0.92,945.892,0.248,0.249,0
1,2,0.951,5400,0.92,258.083,0.248,0.249,-0.001
1,1,0.951,5600,0.954,809.532,0.241,0.241,0
1,2,0.951,5600,0.954,313.68,0.241,0.241,0
1,1,0.951,5700,0.971,745.695,0.238,0.237,0.001
1,2,0.951,5700,0.971,345.821,0.238,0.237,0
1,1,0.951,5800,0.988,687.795,0.235,0.235,-0.001
1,2,0.951,5800,0.988,383.9,0.234,0.235,-0.001
1,1,0.951,5900,1.005,629.895,0.231,0.232,-0.001
1,2,0.951,5900,1.005,421.978,0.231,0.232,-0.001
1,1,0.951,6000,1.022,571.995,0.228,0.228,0
1,2,0.951,6000,1.022,460.057,0.228,0.228,0
1,1,0.951,6100,1.039,514.095,0.225,0.222,0.002
1,2,0.951,6100,1.039,498.135,0.225,0.222,0.002
1,1,0.951,6200,1.056,468.931,0.221,0.221,-0.001
1,2,0.951,6200,1.056,548.949,0.221,0.221,-0.001
1,1,0.951,6300,1.073,424.205,0.217,0.219,-0.002
1,2,0.951,6300,1.073,600.202,0.217,0.219,-0.002
1,1,0.951,6400,1.09,379.48,0.214,0.216,-0.002
1,2,0.951,6400,1.09,651.455,0.214,0.216,-0.002
1,1,0.951,6600,1.124,292.465,0.208,0.207,0.002
1,2,0.951,6600,1.124,756.397,0.209,0.207,0.002
1,1,0.951,6800,1.158,233.477,0.204,0.205,-0.002
1,2,0.951,6800,1.158,889.365,0.204,0.205,-0.002
1,1,0.951,7000,1.193,174.488,0.198,0.199,-0.001
1,2,0.951,7000,1.193,1022.334,0.198,0.199,0
1,1,0.951,7200,1.227,129.284,0.194,0.194,0
1,2,0.951,7200,1.227,1169.086,0.195,0.194,0.001
1,1,0.951,7400,1.261,98.581,0.19,0.193,-0.003
1,2,0.951,7400,1.261,1330.34,0.19,0.193,-0.003
1,1,0.951,7600,1.295,67.878,0.186,0.187,0
1,2,0.951,7600,1.295,1491.595,0.187,0.187,0
1,1,0.951,7800,1.329,49.86,0.183,0.186,-0.003
1,2,0.951,7800,1.329,1665.534,0.184,0.186,-0.001
1,1,0.951,8000,1.363,37.529,0.18,0.186,-0.006
1,2,0.951,8000,1.363,1845.159,0.182,0.186,-0.004
1,1,0.951,8200,1.397,25.198,0.179,0.183,-0.004
1,2,0.951,8200,1.397,2024.785,0.181,0.183,-0.002
1,1,0.951,8400,1.431,18.308,0.177,0.183,-0.005
