0.0,0.0
0.01,-0.0008040258824269618
0.02,-0.0016080517648539236
0.03,-0.0021814285812049384
0.04,-0.0020992764729097233
0.05,-0.0020171243646145086
0.06,-0.001934972256319294
0.07,-0.001852820148024079
0.08,-0.0017706680397288643
0.09,-0.0016885159314336496
0.1,-0.0016063638231384346
0.11,-0.00152421171484322
0.12,-0.0014420596065480053
0.13,-0.001400654631320172
0.14,-0.0013792074355550288
0.15,-0.0013577602397898858
0.16,-0.0013363130440247426
0.17,-0.0013148658482595994
0.18,-0.0012934186524944562
0.19,-0.001271971456729313
0.2,-0.0012505242609641698
0.21,-0.0012488603968180245
0.22,-0.0012471965326718792
0.23,-0.0012455326685257336
0.24,-0.0012438688043795883
0.25,-0.001242204940233443
0.26,-0.0012405410760872977
0.27,-0.0012388772119411523
0.28,-0.001237213347795007
0.29,-0.0012355494836488615
0.3,-0.0012339201040193813
0.31,-0.0012323401521971233
0.32,-0.0012307602003748652
0.33,-0.001229180248552607
0.34,-0.0012276002967303488
0.35000000000000003,-0.0012260203449080908
0.36,-0.0012244403930858326
0.37,-0.0012228604412635744
0.38,-0.0012212804894413162
0.39,-0.0012197005376190582
0.4,-0.0012181205857968
0.41000000000000003,-0.0012165406339745418
0.42,-0.0012149606821522838
0.43,-0.0012133807303300256
0.44,-0.0012118007785077674
0.45,-0.0012102208266855092
0.46,-0.0012086408748632513
0.47000000000000003,-0.001207060923040993
0.48,-0.0012054809712187349
0.49,-0.0012039010193964767
0.5,-0.0012023210675742187
0.51,-0.0012007411157519605
0.52,-0.0011991611639297023
0.53,-0.001197581212107444
0.54,-0.0011960012602851861
0.55,-0.0012228787229355048
0.56,-0.0012821004664228348
0.5700000000000001,-0.0013413222099101646
0.58,-0.0014005439533974937
0.59,-0.0014597656968848237
0.6,-0.0015189874403721535
0.61,-0.0015782091838594833
0.62,-0.0016374309273468133
0.63,-0.0016966526708341431
0.64,-0.0017558744143214731
0.65,-0.001815096157808803
0.66,-0.0018743179012961327
0.67,-0.0019335396447834625
0.68,-0.0019927613882707923
0.6900000000000001,-0.002051983131758122
0.7000000000000001,-0.0021112048752454523
0.71,-0.002170426618732781
0.72,-0.0022296483622201114
0.73,-0.002288870105707441
0.74,-0.002348091849194771
0.75,-0.0024073135926821008
0.76,-0.0024665353361694306
0.77,-0.0025257570796567604
0.78,-0.002558072140603329
0.79,-0.002558072140603329
0.8,-0.002558072140603329
0.81,-0.002558072140603329
0.8200000000000001,-0.002558072140603329
0.8300000000000001,-0.002558072140603329
0.84,-0.002558072140603329
0.85,-0.002558072140603329
0.86,-0.002558072140603329
0.87,-0.002558072140603329
0.88,-0.002558072140603329
0.89,-0.002558072140603329
0.9,-0.002558072140603329
0.91,-0.002558072140603329
0.92,-0.002558072140603329
0.93,-0.002558072140603329
0.9400000000000001,-0.002558072140603329
0.9500000000000001,-0.002558072140603329
0.96,-0.002558072140603329
0.97,-0.002558072140603329
0.98,-0.002558072140603329
0.99,-0.002558072140603329
