0.0,0.0
0.01,-0.000551983250632295
0.02,-0.00110396650126459
0.03,-0.0013205864633854725
0.04,-0.0012448384303909443
0.05,-0.0011690903973964161
0.06,-0.0010933423644018882
0.07,-0.0010175943314073598
0.08,-0.0009418462984128319
0.09,-0.0008660982654183038
0.1,-0.0007903502324237756
0.11,-0.0007146021994292475
0.12,-0.0006388541664347194
0.13,-0.0006210955321282651
0.14,-0.0006066986020904713
0.15,-0.0005923016720526773
0.16,-0.0005779047420148835
0.17,-0.0005635078119770896
0.18,-0.0005491108819392958
0.19,-0.0005347139519015019
0.2,-0.0005259325831255722
0.21,-0.000532032451696555
0.22,-0.0005381323202675377
0.23,-0.0005442321888385204
0.24,-0.0005503320574095032
0.25,-0.0005564319259804859
0.26,-0.0005625317945514687
0.27,-0.0005686316631224514
0.28,-0.0005747315316934341
0.29,-0.0005808314002644168
0.3,-0.0005821123591517643
0.31,-0.000581176619584133
0.32,-0.0005802408800165017
0.33,-0.0005793051404488704
0.34,-0.0005783694008812391
0.35000000000000003,-0.0005774336613136079
0.36,-0.0005764979217459766
0.37,-0.0005755621821783453
0.38,-0.000574626442610714
0.39,-0.0005736907030430827
0.4,-0.0005727549634754513
0.41000000000000003,-0.00057181922390782
0.42,-0.0005708834843401887
0.43,-0.0005699477447725574
0.44,-0.0005690120052049262
0.45,-0.0005680762656372949
0.46,-0.0005671405260696636
0.47000000000000003,-0.0005662047865020323
0.48,-0.000565269046934401
0.49,-0.0005643333073667697
0.5,-0.0005633975677991384
0.51,-0.0005624618282315071
0.52,-0.0005615260886638758
0.53,-0.0005605903490962446
0.54,-0.0005596546095286133
0.55,-0.0006100558527158673
0.56,-0.0006783065699090009
0.5700000000000001,-0.0007465572871021345
0.58,-0.0008148080042952674
0.59,-0.000883058721488401
0.6,-0.0009513094386815347
0.61,-0.0010195601558746683
0.62,-0.001087810873067802
0.63,-0.0011560615902609355
0.64,-0.0012243123074540691
0.65,-0.0012925630246472027
0.66,-0.0013608137418403363
0.67,-0.00142906445903347
0.68,-0.0014973151762266036
0.6900000000000001,-0.0015655658934197372
0.7000000000000001,-0.0016338166106128708
0.71,-0.0017020673278060037
0.72,-0.0017703180449991373
0.73,-0.001838568762192271
0.74,-0.0019068194793854046
0.75,-0.001975070196578538
0.76,-0.0020433209137716716
0.77,-0.0021115716309648056
0.78,-0.0021301146340366728
0.79,-0.0021301146340366728
0.8,-0.0021301146340366728
0.81,-0.0021301146340366728
0.8200000000000001,-0.0021301146340366728
0.8300000000000001,-0.0021301146340366728
0.84,-0.0021301146340366728
0.85,-0.0021301146340366728
0.86,-0.0021301146340366728
0.87,-0.0021301146340366728
0.88,-0.0021301146340366728
0.89,-0.0021301146340366728
0.9,-0.0021301146340366728
0.91,-0.0021301146340366728
0.92,-0.0021301146340366728
0.93,-0.0021301146340366728
0.9400000000000001,-0.0021301146340366728
0.9500000000000001,-0.0021301146340366728
0.96,-0.0021301146340366728
0.97,-0.0021301146340366728
0.98,-0.0021301146340366728
0.99,-0.0021301146340366728
