date,stock(%),vol
0,1.00,0.219376
,,
0.0075,0.952601,0.215636
0.0075,1.000668,0.216766
0.0075,1.051159,0.196165
,,
0.015,0.907449,0.215561
0.015,0.953237,0.225922
0.015,1.001336,0.212
0.015,1.051861,0.187596
0.015,1.104936,0.19346
,,
0.0225,0.864437,0.215581
0.0225,0.908055,0.228205
0.0225,0.953873,0.232129
0.0225,1.002004,0.20559
0.0225,1.052563,0.177135
0.0225,1.105674,0.184601
0.0225,1.161464,0.194072
,,
0.03,0.823463,0.215811
0.03,0.865014,0.228897
0.03,0.908661,0.239247
0.03,0.95451,0.234598
0.03,1.002673,0.197859
0.03,1.053266,0.165407
0.03,1.106412,0.175064
0.03,1.16224,0.186509
0.03,1.220884,0.195299
,,
0.037619,0.784121,0.215795
0.037619,0.823687,0.22922
0.037619,0.865249,0.241301
0.037619,0.908907,0.248159
0.037619,0.954769,0.233728
0.037619,1.002945,0.189573
0.037619,1.053552,0.15314
0.037619,1.106712,0.165297
0.037619,1.162555,0.179101
0.037619,1.221215,0.189336
0.037619,1.282835,0.196613
,,
0.045238,0.746659,0.21557
0.045238,0.784334,0.229143
0.045238,0.82391,0.241922
0.045238,0.865483,0.252718
0.045238,0.909154,0.254761
0.045238,0.955028,0.230111
0.045238,1.003217,0.181169
0.045238,1.053838,0.14085
0.045238,1.107012,0.155617
0.045238,1.16287,0.171997
0.045238,1.221546,0.183746
0.045238,1.283183,0.192017
0.045238,1.347931,0.197729
,,
0.052857,0.710987,0.215166
0.052857,0.746862,0.228644
0.052857,0.784547,0.24176
0.052857,0.824134,0.253995
0.052857,0.865718,0.263015
0.052857,0.909401,0.259049
0.052857,0.955287,0.224348
0.052857,1.003489,0.173372
0.052857,1.054123,0.129064
0.052857,1.107313,0.146407
0.052857,1.163186,0.165379
0.052857,1.221878,0.178614
0.052857,1.283531,0.187812
0.052857,1.348296,0.194213
0.052857,1.416329,0.198599
,,
0.060476,0.677018,0.214646
0.060476,0.711179,0.227816
0.060476,0.747064,0.240926
0.060476,0.78476,0.253755
0.060476,0.824357,0.265466
0.060476,0.865953,0.272073
0.060476,0.909647,0.261152
0.060476,0.955546,0.217152
0.060476,1.003761,0.166711
0.060476,1.054409,0.118269
0.060476,1.107613,0.138041
0.060476,1.163501,0.159441
0.060476,1.222209,0.174044
0.060476,1.28388,0.184048
0.060476,1.348662,0.191032
0.060476,1.416713,0.195893
0.060476,1.488198,0.199252
,,
0.068095,0.644673,0.214074
0.068095,0.677202,0.226799
0.068095,0.711372,0.239645
0.068095,0.747267,0.252519
0.068095,0.784973,0.265191
0.068095,0.824581,0.276315
0.068095,0.866188,0.279796
0.068095,0.909894,0.261327
0.068095,0.955805,0.209206
0.068095,1.004034,0.161663
0.068095,1.054695,0.109037
0.068095,1.107913,0.130882
0.068095,1.163817,0.154379
0.068095,1.222541,0.170132
0.068095,1.284228,0.180778
0.068095,1.349028,0.188214
0.068095,1.417097,0.193452
0.068095,1.488601,0.197143
0.068095,1.563713,0.199739
,,
0.075714,0.613873,0.213482
0.075714,0.644848,0.225706
0.075714,0.677386,0.238152
0.075714,0.711565,0.250762
0.075714,0.74747,0.263493
0.075714,0.785185,0.276087
0.075714,0.824804,0.286483
0.075714,0.866423,0.286144
0.075714,0.910141,0.259925
0.075714,0.956065,0.201417
0.075714,1.004306,0.158806
0.075714,1.054981,0.102071
0.075714,1.108214,0.125353
0.075714,1.164132,0.150388
0.075714,1.222872,0.166968
0.075714,1.284576,0.178042
0.075714,1.349394,0.185783
0.075714,1.417481,0.191292
0.075714,1.489005,0.195238
0.075714,1.564137,0.19807
0.075714,1.643061,0.200103
,,
0.083333,0.584544,0.212658
0.083333,0.614039,0.224332
0.083333,0.645023,0.236341
0.083333,0.677569,0.248578
0.083333,0.711758,0.261009
0.083333,0.747672,0.273633
0.083333,0.785398,0.286179
0.083333,0.825028,0.295674
0.083333,0.866658,0.291032
0.083333,0.910388,0.2575
0.083333,0.956324,0.194823
0.083333,1.004578,0.158428
0.083333,1.055268,0.098112
0.083333,1.108514,0.121912
0.083333,1.164448,0.147704
0.083333,1.223204,0.164689
0.083333,1.284925,0.175921
0.083333,1.34976,0.183795
0.083333,1.417866,0.189462
0.083333,1.489409,0.193581
0.083333,1.564562,0.196588
0.083333,1.643507,0.198794
0.083333,1.726435,0.200412
,,
0.090776,0.55661,0.21195
0.090776,0.584695,0.222978
0.090776,0.614198,0.2345
0.090776,0.645189,0.246356
0.090776,0.677745,0.258427
0.090776,0.711942,0.270696
0.090776,0.747866,0.283202
0.090776,0.785602,0.295643
0.090776,0.825242,0.304024
0.090776,0.866882,0.294684
0.090776,0.910623,0.254682
0.090776,0.956571,0.190327
0.090776,1.004838,0.160411
0.090776,1.05554,0.097469
0.090776,1.108801,0.120692
0.090776,1.164749,0.14633
0.090776,1.22352,0.16324
0.090776,1.285257,0.174352
0.090776,1.350109,0.182187
0.090776,1.418233,0.187903
0.090776,1.489794,0.192122
0.090776,1.564966,0.195252
0.090776,1.643932,0.197596
0.090776,1.726881,0.199357
0.090776,1.814017,0.200647
,,
0.098219,0.530011,0.211197
0.098219,0.556754,0.221625
0.098219,0.584847,0.232633
0.098219,0.614357,0.244075
0.098219,0.645356,0.255824
0.098219,0.67792,0.267758
0.098219,0.712126,0.279862
0.098219,0.748059,0.292177
0.098219,0.785805,0.304333
0.098219,0.825455,0.311395
0.098219,0.867106,0.297202
0.098219,0.910858,0.25239
0.098219,0.956819,0.18873
0.098219,1.005098,0.164492
0.098219,1.055813,0.100555
0.098219,1.109088,0.121963
0.098219,1.16505,0.14634
0.098219,1.223837,0.16262
0.098219,1.285589,0.173319
0.098219,1.350458,0.180947
0.098219,1.418599,0.186607
0.098219,1.490179,0.190855
0.098219,1.565371,0.19406
0.098219,1.644357,0.19651
0.098219,1.727328,0.198392
0.098219,1.814486,0.19981
0.098219,1.906041,0.200844
,,
0.105662,0.504682,0.210398
0.105662,0.530148,0.22017
0.105662,0.556898,0.230675
0.105662,0.584998,0.241708
0.105662,0.614516,0.253121
0.105662,0.645523,0.264804
0.105662,0.678095,0.276626
0.105662,0.712311,0.288549
0.105662,0.748252,0.30051
0.105662,0.786008,0.312033
0.105662,0.825668,0.317512
0.105662,0.86733,0.29881
0.105662,0.911094,0.251886
0.105662,0.957066,0.191064
0.105662,1.005358,0.169911
0.105662,1.056086,0.107553
0.105662,1.109375,0.125888
0.105662,1.165352,0.14774
0.105662,1.224153,0.162785
0.105662,1.285922,0.172784
0.105662,1.350807,0.180055
0.105662,1.418966,0.18556
0.105662,1.490565,0.189771
0.105662,1.565776,0.193009
0.105662,1.644782,0.195535
0.105662,1.727775,0.197515
0.105662,1.814955,0.199044
0.105662,1.906534,0.200194
0.105662,2.002734,0.201027
,,
0.113105,0.480564,0.209537
0.113105,0.504813,0.218617
0.113105,0.530285,0.228556
0.113105,0.557042,0.239174
0.113105,0.585149,0.250271
0.113105,0.614675,0.261699
0.113105,0.64569,0.273351
0.113105,0.67827,0.285084
0.113105,0.712495,0.296792
0.113105,0.748446,0.308182
