date,stock(%),vol
0,1.00,0.280101
,,
0.0075,0.939194,0.2632
0.0075,1.000639,0.266474
0.0075,1.066103,0.200681
,,
0.015,0.882086,0.234397
0.015,0.939794,0.285527
0.015,1.001278,0.251962
0.015,1.066783,0.176033
0.015,1.136575,0.221263
,,
0.0225,0.82845,0.226411
0.0225,0.882649,0.247128
0.0225,0.940394,0.298415
0.0225,1.001917,0.238159
0.0225,1.067465,0.152864
0.0225,1.137301,0.216624
0.0225,1.211705,0.224699
,,
0.03,0.778076,0.225151
0.03,0.828979,0.229429
0.03,0.883213,0.262272
0.03,0.940995,0.305706
0.03,1.002557,0.224759
0.03,1.068146,0.130633
0.03,1.138027,0.210799
0.03,1.212479,0.224256
0.03,1.291802,0.224975
,,
0.037619,0.730531,0.225006
0.037619,0.778323,0.225574
0.037619,0.829243,0.234671
0.037619,0.883494,0.277452
0.037619,0.941294,0.307744
0.037619,1.002876,0.212264
0.037619,1.068486,0.112344
0.037619,1.138389,0.204425
0.037619,1.212865,0.2236
0.037619,1.292214,0.224946
0.037619,1.376753,0.224992
,,
0.045238,0.685891,0.224993
0.045238,0.730763,0.225049
0.045238,0.778571,0.226512
0.045238,0.829507,0.242239
0.045238,0.883775,0.291506
0.045238,0.941594,0.306138
0.045238,1.003195,0.201202
0.045238,1.068827,0.099283
0.045238,1.138752,0.197677
0.045238,1.213251,0.222743
0.045238,1.292625,0.224896
0.045238,1.377191,0.22499
0.045238,1.46729,0.224992
,,
0.052857,0.643978,0.224993
0.052857,0.686109,0.224997
0.052857,0.730996,0.225159
0.052857,0.778819,0.228231
0.052857,0.829771,0.251859
0.052857,0.884057,0.303878
0.052857,0.941894,0.301634
0.052857,1.003515,0.192196
0.052857,1.069167,0.093337
0.052857,1.139114,0.190706
0.052857,1.213637,0.221713
0.052857,1.293036,0.22482
0.052857,1.37763,0.224987
0.052857,1.467757,0.224992
0.052857,1.563782,0.224992
,,
0.060476,0.604627,0.224992
0.060476,0.644183,0.224993
0.060476,0.686327,0.225006
0.060476,0.731228,0.225394
0.060476,0.779067,0.231
0.060476,0.830035,0.263033
0.060476,0.884338,0.314391
0.060476,0.942193,0.29459
0.060476,1.003834,0.185967
0.060476,1.069507,0.095772
0.060476,1.139477,0.1836
0.060476,1.214024,0.220543
0.060476,1.293448,0.224716
0.060476,1.378068,0.224982
0.060476,1.468225,0.224992
0.060476,1.564279,0.224992
0.060476,1.666618,0.224992
,,
0.068095,0.567681,0.224992
0.068095,0.60482,0.224992
0.068095,0.644388,0.224993
0.068095,0.686546,0.225028
0.068095,0.731461,0.225834
0.068095,0.779315,0.23505
0.068095,0.830299,0.275187
0.068095,0.88462,0.32307
0.068095,0.942493,0.285103
0.068095,1.004153,0.183226
0.068095,1.069847,0.106091
0.068095,1.139839,0.176397
0.068095,1.21441,0.219261
0.068095,1.29386,0.224584
0.068095,1.378507,0.224974
0.068095,1.468692,0.224992
0.068095,1.564777,0.224992
0.068095,1.667148,0.224992
0.068095,1.776217,0.224992
,,
0.075714,0.532992,0.224992
0.075714,0.567861,0.224992
0.075714,0.605012,0.224993
0.075714,0.644593,0.224994
0.075714,0.686764,0.225074
0.075714,0.731694,0.226581
0.075714,0.779563,0.240516
0.075714,0.830564,0.287726
0.075714,0.884901,0.329881
0.075714,0.942793,0.272935
0.075714,1.004473,0.184576
0.075714,1.070188,0.122771
0.075714,1.140202,0.169192
0.075714,1.214797,0.217909
0.075714,1.294272,0.224425
0.075714,1.378946,0.224962
0.075714,1.46916,0.224991
0.075714,1.565275,0.224992
0.075714,1.667679,0.224992
0.075714,1.776783,0.224992
0.075714,1.893024,0.224992
,,
0.083333,0.500423,0.224992
0.083333,0.533162,0.224992
0.083333,0.568042,0.224992
0.083333,0.605205,0.224993
0.083333,0.644799,0.224997
0.083333,0.686983,0.225157
0.083333,0.731927,0.227696
0.083333,0.779811,0.246993
0.083333,0.830828,0.298986
0.083333,0.885183,0.333526
0.083333,0.943093,0.258337
0.083333,1.004793,0.190324
0.083333,1.070529,0.143917
0.083333,1.140565,0.163109
0.083333,1.215183,0.216677
0.083333,1.294684,0.224258
0.083333,1.379385,0.224948
0.083333,1.469627,0.224991
0.083333,1.565774,0.224992
0.083333,1.66821,0.224992
0.083333,1.777348,0.224992
0.083333,1.893626,0.224992
0.083333,2.017512,0.224992
,,
0.090776,0.469838,0.224992
0.090776,0.500576,0.224992
0.090776,0.533325,0.224992
0.090776,0.568216,0.224992
0.090776,0.60539,0.224993
0.090776,0.644996,0.225002
0.090776,0.687193,0.225303
