5293.68	0.738086	0.243213	731.93
5454.1	0.738086	0.235889	625.39
5614.51	0.738086	0.231104	530.886
5774.92	0.738086	0.222412	437.115
5935.34	0.738086	0.218652	361.3
6095.75	0.738086	0.210254	285.485
6256.17	0.738086	0.20708	228.458
6416.58	0.738086	0.201074	175.044
6577	0.738086	0.196533	132.584

4491.61	0.803564	0.268945	1362.76
4652.02	0.803564	0.265137	1232.87
4812.44	0.803564	0.25957	1105.89
4972.85	0.803564	0.255566	986.191
5133.27	0.803564	0.248535	867.843
5293.68	0.803564	0.244189	760.015
5454.1	0.803564	0.236426	652.853
5614.51	0.803564	0.231836	558.699
5774.92	0.803564	0.223291	464.544
5935.34	0.803564	0.219678	388.125
6095.75	0.803564	0.212109	312.255
6256.17	0.803564	0.208496	252.654
6416.58	0.803564	0.203125	198.038
6577	0.803564	0.198242	152.427

4491.61	0.869043	0.272656	1387.31
4652.02	0.869043	0.268262	1258.74
4812.44	0.869043	0.262402	1132.98
4972.85	0.869043	0.257227	1013.13
5133.27	0.869043	0.249707	894.875
5293.68	0.869043	0.244824	786.858
5454.1	0.869043	0.236914	679.501
5614.51	0.869043	0.231934	584.649
5774.92	0.869043	0.223584	490.084
5935.34	0.869043	0.219922	412.852
6095.75	0.869043	0.213379	337.638
6256.17	0.869043	0.209326	275.689
6416.58	0.869043	0.204395	219.795
6577	0.869043	0.199023	171.081

4491.61	0.934521	0.271484	1406.22
4652.02	0.934521	0.267578	1279.34
4812.44	0.934521	0.262793	1156.08
4972.85	0.934521	0.258643	1038.92
5133.27	0.934521	0.252637	924.095
5293.68	0.934521	0.248633	818.682
5454.1	0.934521	0.242139	714.672
5614.51	0.934521	0.238574	623.072
5774.92	0.934521	0.232324	532.787
5935.34	0.934521	0.229004	455.979
6095.75	0.934521	0.22373	382.17
6256.17	0.934521	0.220117	319.291
6416.58	0.934521	0.216504	263.574
6577	0.934521	0.211621	212.359

