121
127
0
1	2	0.123	5900.000	1.026	227.463	0.195	0.200	-0.005	223.300
1	2	0.123	6900.000	1.199	1110.867	0.197	-1.000	1.197	1111.100
1	1	0.123	6900.000	1.199	0.480	0.188	0.188	0.000	0.500
1	2	0.123	6800.000	1.182	1011.883	0.188	0.188	0.000	1011.900
1	1	0.123	6800.000	1.182	0.941	0.188	0.188	0.000	0.900
1	2	0.123	6700.000	1.165	913.259	0.184	0.188	-0.003	913.100
1	1	0.123	6700.000	1.165	1.762	0.183	0.188	-0.005	1.500
1	2	0.123	6600.000	1.147	814.634	0.181	0.180	0.002	814.800
1	1	0.123	6600.000	1.147	2.583	0.180	0.180	0.000	2.600
1	2	0.123	6500.000	1.130	716.010	0.178	0.170	0.009	717.200
1	1	0.123	6500.000	1.130	3.404	0.177	0.170	0.008	4.500
1	2	0.123	6450.000	1.121	668.295	0.179	0.173	0.005	669.300
1	1	0.123	6450.000	1.121	5.412	0.179	0.173	0.005	6.400
1	2	0.123	6400.000	1.113	622.610	0.178	0.183	-0.005	621.500
1	1	0.123	6400.000	1.113	9.450	0.178	0.183	-0.005	8.300
1	2	0.123	6350.000	1.104	576.925	0.179	0.186	-0.007	574.800
1	1	0.123	6350.000	1.104	13.487	0.179	0.186	-0.007	11.300
1	1	0.123	4700.000	0.817	1082.551	0.306	0.302	0.005	1083.100
1	2	0.123	4700.000	0.817	5.141	0.305	0.302	0.003	5.500
1	1	0.123	4800.000	0.834	985.447	0.295	0.293	0.002	985.600
1	2	0.123	4800.000	0.834	7.482	0.293	0.293	0.000	7.500
1	1	0.123	4900.000	0.852	888.858	0.284	0.283	0.001	889.000
1	2	0.123	4900.000	0.852	10.339	0.283	0.283	0.000	10.300
1	1	0.123	5000.000	0.869	793.984	0.273	0.275	-0.002	793.400
1	2	0.123	5000.000	0.869	14.910	0.272	0.275	-0.003	14.200
1	1	0.123	5100.000	0.887	699.110	0.263	0.262	0.001	699.300
1	2	0.123	5100.000	0.887	19.481	0.262	0.262	0.000	19.500
1	1	0.123	5200.000	0.904	607.101	0.253	0.252	0.001	607.600
1	2	0.123	5200.000	0.904	26.918	0.253	0.252	0.001	27.300
1	1	0.123	5250.000	0.913	563.326	0.246	0.250	-0.004	561.700
1	2	0.123	5250.000	0.913	32.866	0.246	0.250	-0.004	31.100
1	1	0.123	5300.000	0.921	519.551	0.243	0.246	-0.003	518.300
1	2	0.123	5300.000	0.921	38.813	0.243	0.246	-0.003	37.400
1	1	0.123	5350.000	0.930	475.776	0.239	0.240	-0.001	475.100
1	2	0.123	5350.000	0.930	44.761	0.238	0.240	-0.002	44.000
1	1	0.123	5400.000	0.939	432.001	0.234	0.232	0.002	432.900
1	2	0.123	5400.000	0.939	50.708	0.234	0.232	0.002	51.600
1	1	0.123	5450.000	0.947	388.226	0.230	0.223	0.006	392.000
1	2	0.123	5450.000	0.947	56.656	0.230	0.223	0.006	60.400
1	1	0.123	5500.000	0.956	351.238	0.225	0.223	0.002	352.500
1	2	0.123	5500.000	0.956	69.391	0.225	0.223	0.002	70.600
1	1	0.123	5550.000	0.965	316.251	0.219	0.224	-0.004	313.400
1	2	0.123	5550.000	0.965	84.126	0.219	0.224	-0.004	81.200
1	1	0.123	5600.000	0.973	281.264	0.217	0.221	-0.004	278.200
1	2	0.123	5600.000	0.973	98.862	0.217	0.221	-0.004	95.800
1	1	0.123	5650.000	0.982	246.277	0.213	0.216	-0.003	244.100
1	2	0.123	5650.000	0.982	113.597	0.213	0.216	-0.003	111.400
1	1	0.123	5700.000	0.991	211.289	0.209	0.208	0.001	211.700
1	2	0.123	5700.000	0.991	128.333	0.209	0.208	0.001	128.700
1	1	0.123	5750.000	1.000	176.302	0.205	0.198	0.007	181.800
1	2	0.123	5750.000	1.000	143.068	0.205	0.198	0.007	148.600
1	1	0.123	5800.000	1.008	148.183	0.201	0.194	0.008	154.300
1	2	0.123	5800.000	1.008	164.672	0.201	0.194	0.008	170.800
1	1	0.123	5850.000	1.017	129.856	0.198	0.198	-0.001	129.400
1	2	0.123	5850.000	1.017	196.068	0.198	0.198	-0.001	195.600
1	1	0.123	5900.000	1.026	111.529	0.195	0.200	-0.005	107.300
1	2	0.123	6300.000	1.095	531.240	0.180	0.186	-0.006	529.100
1	1	0.123	5950.000	1.034	93.202	0.192	0.199	-0.008	87.500
1	2	0.123	5950.000	1.034	258.859	0.192	0.199	-0.008	253.100
1	1	0.123	6000.000	1.043	74.875	0.189	0.195	-0.006	70.500
1	2	0.123	6000.000	1.043	290.254	0.189	0.195	-0.006	285.900
1	1	0.123	6050.000	1.052	56.548	0.186	0.187	-0.001	55.700
1	2	0.123	6050.000	1.052	321.650	0.186	0.187	-0.001	320.800
1	1	0.123	6100.000	1.060	38.221	0.186	0.174	0.011	44.800
1	2	0.123	6100.000	1.060	353.046	0.186	0.174	0.012	359.700
1	1	0.123	6150.000	1.069	29.637	0.182	0.174	0.009	34.200
1	2	0.123	6150.000	1.069	394.184	0.183	0.174	0.009	398.800
1	1	0.123	6200.000	1.078	25.599	0.181	0.180	0.001	26.200
1	2	0.123	6200.000	1.078	439.869	0.181	0.180	0.001	440.500
1	1	0.123	6250.000	1.086	21.562	0.179	0.184	-0.005	19.800
