Strike,Maturity,Implied vol.,Option price,Implied delta,Implied gamma,Implied theta,Local delta,Local gamma
7296.6,0.326316,0.182813,3.82994,0.0182078,0.00007441,146.889,0.0138462,0.0000401676
4026.76,0.368421,0.316016,1795.97,0.978642,0.0000454451,175.087,0.967311,0.000082401
4208.42,0.368421,0.309375,1623.04,0.966696,0.0000677924,255.697,0.948769,0.000123394
4390.07,0.368421,0.299609,1451.82,0.951319,0.0000956834,349.503,0.92589,0.000170718
4571.73,0.368421,0.286328,1282.15,0.932482,0.000129833,453.219,0.89923,0.000223143
4753.39,0.368421,0.274609,1116.55,0.906301,0.000173763,581.744,0.863649,0.00028453
4935.05,0.368421,0.262305,955.388,0.872381,0.000227361,727.078,0.820345,0.000348257
5116.71,0.368421,0.248633,798.881,0.829656,0.000291253,882.851,0.76893,0.000414437
5298.36,0.368421,0.240332,655.302,0.770915,0.000360509,1056.3,0.701204,0.000469623
5480.02,0.368421,0.225781,515.381,0.703646,0.000438121,1205.98,0.628861,0.000521695
5661.68,0.368421,0.221875,401.148,0.617919,0.000491921,1330.65,0.537874,0.000529236
5843.34,0.368421,0.20791,288.882,0.524466,0.00054821,1389.57,0.446057,0.000533253
6025,0.368421,0.206055,210.153,0.427058,0.000544978,1369.05,0.351244,0.000475182
6206.66,0.368421,0.191113,131.424,0.321466,0.000536771,1250.66,0.256432,0.000417111
6388.31,0.368421,0.192969,90.3568,0.240635,0.000461945,1086.77,0.186799,0.000327028
6569.97,0.368421,0.18291,50.4919,0.158235,0.00037815,843.259,0.117967,0.000235924
6751.63,0.368421,0.183008,31.1467,0.106265,0.000286998,640.335,0.0788653,0.000170555
6933.29,0.368421,0.180859,17.619,0.0662162,0.000203667,449.077,0.0481893,0.000112475
7114.95,0.368421,0.176563,8.7961,0.0371199,0.00013151,283.085,0.027361,0.0000710457
7296.6,0.368421,0.181641,5.75051,0.0249483,0.0000919849,203.699,0.0186224,0.0000500525
4026.76,0.410526,0.310156,1804.45,0.975626,0.0000490311,206.589,0.962152,0.0000908547
4208.42,0.410526,0.303906,1632.63,0.962787,0.0000715916,295.568,0.942169,0.000132226
4390.07,0.410526,0.295117,1462.83,0.946301,0.0000994682,398.781,0.917639,0.000178847
4571.73,0.410526,0.283203,1294.88,0.92618,0.000133148,512.256,0.889107,0.000229741
4753.39,0.410526,0.274414,1132.45,0.897604,0.000175771,655.253,0.850434,0.000286605
4935.05,0.410526,0.263965,974.338,0.862232,0.000225582,808.923,0.805452,0.000343118
5116.71,0.410526,0.252539,821.625,0.818439,0.000282802,970.213,0.75259,0.000399188
5298.36,0.410526,0.244238,680.285,0.761902,0.000343281,1138.99,0.687441,0.000444472
5480.02,0.410526,0.230957,543.081,0.697489,0.000409494,1284.8,0.617827,0.000485835
5661.68,0.410526,0.225146,427.436,0.618276,0.00045906,1404.08,0.534063,0.000494524
5843.34,0.410526,0.21084,313.857,0.531225,0.000511464,1464.95,0.448943,0.000500085
6025,0.410526,0.207715,232.159,0.439444,0.000514826,1452.73,0.35995,0.000453946
6206.66,0.410526,0.193652,151.273,0.340157,0.000513259,1350.25,0.270857,0.000406493
6388.31,0.410526,0.193262,104.863,0.259136,0.000454455,1193.14,0.200946,0.000328335
6569.97,0.410526,0.183691,61.7097,0.177716,0.000384382,959.196,0.132846,0.000247276
6751.63,0.410526,0.182227,38.4227,0.121803,0.000300925,744.949,0.0902868,0.000183309
6933.29,0.410526,0.180469,22.8545,0.0795532,0.000222526,545.555,0.0576505,0.00012598
7114.95,0.410526,0.175391,11.8119,0.0462594,0.0001499,357.16,0.0337148,0.0000820653
7296.6,0.410526,0.180078,7.96126,0.0318695,0.000107764,263.627,0.0236048,0.0000594666
4026.76,0.452632,0.30625,1813.11,0.972294,0.0000526569,241.541,0.956656,0.0000985103
4208.42,0.452632,0.301172,1642.77,0.958181,0.0000756556,341.284,0.934885,0.000139589
4390.07,0.452632,0.29375,1474.84,0.940245,0.000103526,455.499,0.908392,0.000184744
4571.73,0.452632,0.283398,1309.02,0.918546,0.000136538,579.576,0.877829,0.000233205
4753.39,0.452632,0.276074,1149.5,0.888509,0.000176906,731.524,0.837177,0.000284839
4935.05,0.452632,0.266309,993.785,0.852697,0.000222774,888.606,0.791612,0.000335256
5116.71,0.452632,0.255664,843.725,0.809165,0.000274339,1050.55,0.73875,0.000383862
5298.36,0.452632,0.246875,703.543,0.755014,0.000328435,1214.47,0.676272,0.000423183
5480.02,0.452632,0.234082,567.832,0.693414,0.000387025,1356.96,0.609443,0.000458301
5661.68,0.452632,0.227197,451.413,0.619088,0.000432913,1473.21,0.531028,0.00046709
5843.34,0.452632,0.213574,338.014,0.537215,0.00048019,1536.11,0.450801,0.000471761
6025,0.452632,0.209082,253.194,0.450219,0.000488898,1531.07,0.366937,0.000435076
6206.66,0.452632,0.195898,170.716,0.35647,0.000491553,1442.32,0.282775,0.000395002
6388.31,0.452632,0.193555,119.262,0.27579,0.000445916,1292.76,0.213123,0.000327129
6569.97,0.452632,0.18418,72.8788,0.195351,0.000387116,1067.93,0.145841,0.000254711
6751.63,0.452632,0.180957,45.6325,0.135713,0.000311078,843.149,0.100497,0.00019313
6933.29,0.452632,0.179297,28.1353,0.0915709,0.000237007,636.492,0.0663276,0.000137065
7114.95,0.452632,0.173438,14.8261,0.0546086,0.000164772,428.041,0.0395944,0.0000914913
7296.6,0.452632,0.178125,10.2226,0.0386288,0.00012149,324.134,0.0283167,0.0000677184
4026.76,0.494737,0.305078,1822.5,0.968213,0.0000567102,283.244,0.950113,0.000105887
4208.42,0.494737,0.300781,1653.79,0.952846,0.0000798407,393.155,0.926694,0.000145806
4390.07,0.494737,0.29375,1487.61,0.933912,0.00010711,515.105,0.898776,0.0001888
4571.73,0.494737,0.28418,1323.76,0.911165,0.000138978,646.589,0.866776,0.000234355
4753.39,0.494737,0.276953,1166.05,0.880798,0.000176861,801.915,0.825771,0.000281537
4935.05,0.494737,0.266992,1011.72,0.845397,0.000219456,959.255,0.780658,0.000327529
5116.71,0.494737,0.256445,863.112,0.802707,0.000266921,1120.64,0.728685,0.000371326
5298.36,0.494737,0.24707,723.431,0.75068,0.000316808,1281.46,0.668614,0.000407061
5480.02,0.494737,0.234619,588.698,0.691343,0.000370387,1422.68,0.604056,0.000438328
5661.68,0.494737,0.227539,472.248,0.620455,0.000412959,1538.34,0.529496,0.000446487
5843.34,0.494737,0.215039,359.896,0.542573,0.000455512,1603.64,0.452693,0.000449467
6025,0.494737,0.210059,273.172,0.459728,0.000466684,1604.92,0.373158,0.000418869
6206.66,0.494737,0.198096,190.162,0.371114,0.000471285,1528.44,0.293226,0.000383405
6388.31,0.494737,0.194434,134.477,0.291665,0.000436102,1388.19,0.224641,0.000324532
6569.97,0.494737,0.185449,85.3938,0.212895,0.000387058,1175.14,0.158797,0.000260004
6751.63,0.494737,0.180859,54.0631,0.150517,0.000319268,945.334,0.111191,0.000201641
6933.29,0.494737,0.179102,34.3248,0.104501,0.000250005,733.056,0.0754919,0.000147298
7114.95,0.494737,0.17207,18.3305,0.0634643,0.000178734,503.503,0.0458714,0.000100671
7296.6,0.494737,0.176367,12.7968,0.0455741,0.000134169,387.4,0.0332297,0.0000755858
4026.76,0.536842,0.305859,1831.46,0.9634,0.0000610382,331.654,0.942713,0.000112788
4208.42,0.536842,0.301172,1664.19,0.94726,0.0000837221,447.936,0.918095,0.000151128
4390.07,0.536842,0.293945,1499.37,0.927709,0.000110112,574.995,0.889368,0.000191873
4571.73,0.536842,0.284473,1336.98,0.904439,0.000140664,710.862,0.856676,0.000234676
4753.39,0.536842,0.276465,1180.22,0.874481,0.00017633,866.02,0.816152,0.000278474
4935.05,0.536842,0.265918,1026.59,0.839831,0.000216459,1022.55,0.77195,0.000321251
5116.71,0.536842,0.255176,878.738,0.798095,0.000261074,1183.49,0.721147,0.000361789
5298.36,0.536842,0.245605,739.6,0.747562,0.000307915,1343.48,0.662942,0.000394721
5480.02,0.536842,0.233887,606.107,0.689749,0.000357433,1485.12,0.599944,0.00042273
5661.68,0.536842,0.227051,490.263,0.62143,0.000396928,1601.02,0.528287,0.000429754
5843.34,0.536842,0.215918,379.452,0.546753,0.000434946,1668.35,0.454162,0.000430794
6025,0.536842,0.210791,291.707,0.467517,0.000447215,1674.67,0.378232,0.000404232
6206.66,0.536842,0.200049,208.618,0.383445,0.000452547,1608.28,0.301938,0.0003721
6388.31,0.536842,0.195703,149.935,0.305969,0.00042506,1477.78,0.235107,0.000320576
6569.97,0.536842,0.1875,98.8981,0.229765,0.000383872,1278.64,0.171241,0.000262977
6751.63,0.536842,0.182227,63.9418,0.16624,0.000324673,1051.04,0.122339,0.000208519
6933.29,0.536842,0.180078,41.7133,0.118318,0.000260882,834.578,0.0852799,0.000156543
7114.95,0.536842,0.172266,22.7732,0.0738371,0.000192612,589.444,0.0530531,0.00010996
7296.6,0.536842,0.175781,15.9241,0.0534789,0.000146826,458.498,0.0385891,0.0000831925
4026.76,0.578947,0.306836,1840.65,0.95857,0.000064865,381.303,0.935089,0.000118883
4208.42,0.578947,0.301172,1674.44,0.942098,0.0000868052,500.857,0.909901,0.000155502
4390.07,0.578947,0.293262,1510.52,0.922392,0.000112181,630.275,0.881009,0.000194139
4571.73,0.578947,0.283398,1349.04,0.899105,0.00014146,768.04,0.848314,0.000234575
4753.39,0.578947,0.274512,1192.75,0.869787,0.000175385,922.373,0.808619,0.000275794
4935.05,0.578947,0.263574,1039.52,0.83581,0.000213668,1078.94,0.76546,0.000316098
5116.71,0.578947,0.25293,892.42,0.794762,0.000256073,1240.85,0.715599,0.000354001
5298.36,0.578947,0.24375,754.301,0.745162,0.000300203,1401.89,0.658717,0.000384161
5480.02,0.578947,0.233301,622.913,0.68838,0.000345668,1545,0.596574,0.000408518
5661.68,0.578947,0.226758,507.776,0.622366,0.000382378,1661.15,0.527406,0.000414595
5843.34,0.578947,0.216748,398.334,0.550566,0.000416695,1730.32,0.455776,0.000414266
6025,0.578947,0.211475,309.66,0.474542,0.000429769,1741.19,0.382966,0.000391098
6206.66,0.578947,0.20166,226.439,0.394347,0.00043575,1683.49,0.309847,0.000361936
6388.31,0.578947,0.197266,165.686,0.319384,0.000413627,1563.2,0.245173,0.000316511
6569.97,0.578947,0.190332,113.722,0.246553,0.000378477,1380.08,0.183802,0.000264726
6751.63,0.578947,0.184863,75.6947,0.183083,0.000327649,1160.41,0.134385,0.00021438
6933.29,0.578947,0.182617,50.9024,0.134035,0.000270221,945.397,0.0963192,0.000165402
7114.95,0.578947,0.174219,28.7656,0.0865247,0.00020675,690.071,0.0617564,0.00011976
7296.6,0.578947,0.176367,20.0048,0.0627501,0.000159779,539.874,0.0448333,0.0000909157
4026.76,0.621053,0.305078,1850.39,0.95523,0.0000670873,420.625,0.929552,0.000122658
4208.42,0.621053,0.299023,1685.05,0.938537,0.0000884595,543.617,0.904034,0.000158012
4390.07,0.621053,0.29082,1521.98,0.918781,0.000113037,675.597,0.874992,0.000195097
4571.73,0.621053,0.28125,1361.55,0.89529,0.000141369,817.127,0.842031,0.000233757
4753.39,0.621053,0.272656,1206.43,0.865965,0.0001739,974.445,0.802442,0.000272504
4935.05,0.621053,0.262207,1054.5,0.832116,0.00021035,1133.52,0.759521,0.000310091
5116.71,0.621053,0.252881,909.759,0.790981,0.000249945,1298.98,0.709567,0.000344144
5298.36,0.621053,0.244189,773.106,0.742447,0.000290899,1459.86,0.653951,0.000371286
5480.02,0.621053,0.234766,643.749,0.68711,0.000332213,1602.86,0.593227,0.00039219
5661.68,0.621053,0.228027,528.498,0.623829,0.000366657,1718.27,0.526906,0.000398347
5843.34,0.621053,0.218506,419.54,0.555087,0.000398448,1789.28,0.45809,0.000397925
6025,0.621053,0.212695,329.141,0.48215,0.000412962,1805.14,0.388291,0.000378681
6206.66,0.621053,0.203516,245.267,0.405483,0.000419916,1756.32,0.318147,0.000352823
6388.31,0.621053,0.198584,181.81,0.332419,0.000403218,1645.61,0.25516,0.000313007
6569.97,0.621053,0.19248,128.713,0.262197,0.000373169,1476.17,0.195803,0.000266109
6751.63,0.621053,0.186621,87.4456,0.198608,0.000329403,1263.37,0.145773,0.00021944
6933.29,0.621053,0.184375,60.4159,0.148856,0.000277443,1051.28,0.106966,0.000173041
7114.95,0.621053,0.175391,35.088,0.0987035,0.000218571,787.847,0.0702159,0.000128339
7296.6,0.621053,0.177051,24.6167,0.0726629,0.000172109,626.246,0.0514062,0.0000984298
4026.76,0.663158,0.301563,1861.06,0.953138,0.0000681576,451.049,0.926135,0.000124243
4208.42,0.663158,0.295898,1696.81,0.936093,0.0000891939,579.175,0.900038,0.000158713
4390.07,0.663158,0.288379,1534.99,0.915903,0.000113255,716.724,0.870436,0.000194544
4571.73,0.663158,0.279785,1376.31,0.891877,0.000140752,864.196,0.836553,0.000231494
4753.39,0.663158,0.272266,1223.15,0.862091,0.000171853,1026.79,0.796527,0.000267512
4935.05,0.663158,0.262695,1073.13,0.828179,0.000206225,1188.84,0.753467,0.000302248
5116.71,0.663158,0.254687,931.025,0.787123,0.000242749,1356.74,0.703501,0.000332498
5298.36,0.663158,0.246094,795.446,0.74008,0.000280648,1515.63,0.649395,0.000357331
5480.02,0.663158,0.237109,667.36,0.686641,0.000318505,1657.28,0.590535,0.000375941
5661.68,0.663158,0.229736,551.259,0.626229,0.000351458,1771.88,0.527197,0.000382922
5843.34,0.663158,0.220508,442.275,0.560445,0.000381317,1845.19,0.461201,0.000382999
6025,0.663158,0.214063,349.843,0.490407,0.000397348,1866.57,0.394274,0.000367481
6206.66,0.663158,0.205518,265.499,0.417054,0.000405084,1826.95,0.326892,0.000344343
6388.31,0.663158,0.199658,198.441,0.345428,0.000393867,1725.71,0.264944,0.000309678
6569.97,0.663158,0.19375,143.354,0.27683,0.000368649,1567.42,0.206758,0.000267031
6751.63,0.663158,0.186816,98.1298,0.212094,0.000331106,1357.42,0.155667,0.000223735
6933.29,0.663158,0.184668,69.2288,0.161893,0.000283331,1148.2,0.116312,0.000179362
7114.95,0.663158,0.175,40.6887,0.109221,0.00022814,876.134,0.0773678,0.000135296
7296.6,0.663158,0.176758,29.2407,0.0819409,0.000182777,708.978,0.0578147,0.000105665
4026.76,0.705263,0.299023,1870.18,0.950651,0.0000695012,485.024,0.922228,0.000125935
4208.42,0.705263,0.29375,1707.08,0.933167,0.000090223,618.53,0.895507,0.000159352
4390.07,0.705263,0.286719,1546.55,0.912568,0.000113735,761.055,0.865344,0.000193792
4571.73,0.705263,0.279102,1389.58,0.88792,0.000140406,914.56,0.830718,0.000228864
4753.39,0.705263,0.27207,1238.02,0.858004,0.000170111,1080.14,0.790557,0.000262516
4935.05,0.705263,0.262988,1089.46,0.824224,0.000202662,1243.87,0.747634,0.000294919
5116.71,0.705263,0.255469,949.072,0.783688,0.000236858,1412.18,0.698119,0.000322557
5298.36,0.705263,0.246973,814.251,0.737853,0.000272354,1569.81,0.645315,0.000345737
5480.02,0.705263,0.238281,687.14,0.685978,0.000307597,1710.56,0.587959,0.000362747
5661.68,0.705263,0.230566,570.631,0.627795,0.000339106,1824.72,0.526912,0.000370069
5843.34,0.705263,0.221631,461.847,0.564394,0.000367289,1899.78,0.463177,0.000370333
6025,0.705263,0.214893,368.032,0.496827,0.000383897,1925.32,0.398643,0.000357363
6206.66,0.705263,0.206836,283.404,0.426235,0.0003921,1892.73,0.333621,0.000336272
6388.31,0.705263,0.200488,213.838,0.356271,0.000384619,1799.64,0.272979,0.000305526
6569.97,0.705263,0.194922,157.34,0.289495,0.000363023,1651.43,0.216137,0.000266405
6751.63,0.705263,0.187451,109.047,0.224674,0.000330773,1447.05,0.164766,0.000226324
6933.29,0.705263,0.185449,78.3724,0.174442,0.000287042,1242.33,0.125139,0.000184184
7114.95,0.705263,0.175977,47.6979,0.120951,0.000236546,971.487,0.0855127,0.000142044
7296.6,0.705263,0.176953,34.2301,0.0913345,0.000192001,792.915,0.064152,0.000111985
4026.76,0.747368,0.297266,1879.48,0.947984,0.0000708549,520.911,0.918066,0.00012736
4208.42,0.747368,0.292383,1717.55,0.930047,0.0000912336,659.715,0.890816,0.000159597
4390.07,0.747368,0.285742,1558.23,0.909086,0.000114147,806.658,0.860255,0.000192601
4571.73,0.747368,0.278711,1402.77,0.884073,0.000139917,964.439,0.825175,0.00022587
4753.39,0.747368,0.271875,1252.43,0.854247,0.000168309,1131.69,0.785177,0.000257577
4935.05,0.747368,0.262891,1104.93,0.820872,0.000199302,1295.79,0.74265,0.000288142
5116.71,0.747368,0.255664,965.765,0.780941,0.000231585,1464.3,0.693766,0.00031387
5298.36,0.747368,0.24707,831.415,0.736288,0.000265259,1620.84,0.642196,0.000335887
5480.02,0.747368,0.238672,705.107,0.685743,0.000298397,1761.35,0.586144,0.000351708
5661.68,0.747368,0.230762,588.341,0.62942,0.000328655,1875.66,0.527002,0.000359249
5843.34,0.747368,0.222266,480.007,0.568042,0.000355206,1952.55,0.465129,0.000359472
6025,0.747368,0.215332,385.175,0.502633,0.000372151,1981.88,0.402659,0.000348438
6206.66,0.747368,0.20791,300.57,0.434567,0.000380322,1955.59,0.339737,0.000328877
6388.31,0.747368,0.20127,229.036,0.366305,0.00037572,1870.21,0.280444,0.000301342
6569.97,0.747368,0.196191,171.579,0.301488,0.000356957,1731.99,0.225057,0.000265219
6751.63,0.747368,0.188477,120.667,0.237157,0.000329358,1535.24,0.173767,0.000228137
6933.29,0.747368,0.186523,88.3517,0.186938,0.000289518,1335.54,0.134112,0.000188328
7114.95,0.747368,0.17793,56.0364,0.133969,0.000244005,1073.74,0.0944569,0.000148518
7296.6,0.747368,0.177637,39.9498,0.101327,0.000200527,880.957,0.0708937,0.000118019
4026.76,0.789474,0.296289,1889.19,0.945132,0.0000721903,558.788,0.913775,0.000128462
4208.42,0.789474,0.291504,1728.36,0.9269,0.0000921146,701.496,0.886153,0.000159489
4390.07,0.789474,0.284961,1570.11,0.905777,0.000114363,851.38,0.855395,0.000191115
4571.73,0.789474,0.278125,1415.92,0.880694,0.00013923,1011.64,0.820134,0.000222763
4753.39,0.789474,0.271289,1266.48,0.851124,0.00016646,1179.76,0.780513,0.000252886
4935.05,0.789474,0.262305,1119.71,0.818226,0.000196136,1344.05,0.738554,0.000282006
5116.71,0.789474,0.255322,981.495,0.778885,0.000226827,1512.99,0.690351,0.000306255
5298.36,0.789474,0.246582,847.453,0.735334,0.000259061,1668.84,0.63994,0.000327405
5480.02,0.789474,0.238525,721.929,0.685927,0.00029042,1809.73,0.585024,0.000342227
5661.68,0.789474,0.230566,605.026,0.631195,0.000319524,1924.65,0.527525,0.000349908
5843.34,0.789474,0.222607,497.385,0.571589,0.000344508,2003.51,0.467252,0.000349917
6025,0.789474,0.215625,401.782,0.50814,0.000361515,2036.47,0.4066,0.000340433
6206.66,0.789474,0.208838,317.42,0.442379,0.000369514,2016.01,0.345595,0.000322086
6388.31,0.789474,0.2021,244.258,0.375874,0.000367093,1938.18,0.287622,0.000297268
6569.97,0.789474,0.197559,186.168,0.313027,0.000350644,1809.74,0.233728,0.000263743
6751.63,0.789474,0.189746,132.98,0.249498,0.000327149,1621.7,0.182744,0.000229419
6933.29,0.789474,0.188037,99.2109,0.199735,0.000290938,1429.21,0.143281,0.000191935
7114.95,0.789474,0.180273,65.4416,0.14749,0.000250118,1177.96,0.103819,0.000154451
7296.6,0.789474,0.178906,46.5782,0.112179,0.000208477,974.396,0.0781774,0.000123881
4026.76,0.831579,0.295508,1899.11,0.942346,0.0000733642,596.584,0.909452,0.000129303
4208.42,0.831579,0.29082,1739.24,0.923853,0.0000928308,742.908,0.881636,0.000159168
4390.07,0.831579,0.284082,1581.86,0.90278,0.000114388,894.217,0.85088,0.000189527
4571.73,0.831579,0.277441,1428.67,0.877659,0.000138421,1056.8,0.815667,0.000219775
4753.39,0.831579,0.27041,1279.88,0.848494,0.000164623,1224.99,0.776556,0.000248602
4935.05,0.831579,0.261328,1133.59,0.81613,0.000193188,1389.26,0.735256,0.000276573
5116.71,0.831579,0.254492,996.25,0.777392,0.000222572,1558.7,0.687684,0.000299573
5298.36,0.831579,0.245801,862.493,0.734734,0.000253495,1714.64,0.638314,0.000319995
5480.02,0.831579,0.238086,737.829,0.686342,0.000283317,1856.2,0.584385,0.000333881
5661.68,0.831579,0.230176,620.926,0.63301,0.000311335,1971.99,0.528326,0.000341612
5843.34,0.831579,0.222803,514.178,0.574992,0.000334825,2052.85,0.469478,0.000341289
6025,0.831579,0.21582,418.004,0.513336,0.000351785,2089.24,0.410451,0.000333069
6206.66,0.831579,0.209668,333.993,0.449693,0.000359498,2074.18,0.351219,0.000315766
6388.31,0.831579,0.20293,259.444,0.384917,0.000358786,2003.54,0.294516,0.000293293
