Maturity,Price
0.0833333333333,0.996229475513
0.166666666667,0.992528190807
0.25,0.988958405213
0.333333333333,0.985539513699
0.416666666667,0.982084891442
0.5,0.978726615583
0.583333333333,0.975404095756
0.666666666667,0.972143832505
0.75,0.968945300343
0.833333333333,0.965687580277
0.916666666667,0.962467293163
1,0.959284143801
1.08333333333,0.955931172315
1.16666666667,0.952584439029
1.25,0.949243960835
1.33333333333,0.945900076984
1.41666666667,0.942560064382
1.5,0.93922644302
1.58333333333,0.935791458335
1.66666666667,0.93235132269
1.75,0.928907747023
1.83333333333,0.92557007163
1.91666666667,0.922238719452
2,0.918910405651
2.08333333333,0.915491723633
2.16666666667,0.912070916592
2.25,0.908646146537
2.33333333333,0.905211268469
2.41666666667,0.901776075276
2.5,0.898336583023
2.58333333333,0.894817439522
2.66666666667,0.891294194989
2.75,0.887762546575
2.83333333333,0.884294466486
2.91666666667,0.880821619672
3,0.877349001786
3.08333333333,0.873853716559
3.16666666667,0.870355590985
3.25,0.866854773824
3.33333333333,0.8633431522
3.41666666667,0.859828792842
3.5,0.856308981129
3.58333333333,0.852690172869
3.66666666667,0.849065340947
3.75,0.845434697397
3.83333333333,0.841884843013
3.91666666667,0.83833257703
4,0.834778059279
4.08333333333,0.831237668813
4.16666666667,0.827695861127
4.25,0.824152785518
4.33333333333,0.820598398637
4.41666666667,0.817042741004
4.5,0.81348596532
4.58333333333,0.809828962731
4.66666666667,0.806168464246
4.75,0.802508310093
4.83333333333,0.798922559679
4.91666666667,0.795335937397
5,0.791748602405
5.08333333333,0.788195122706
5.16666666667,0.784645917246
5.25,0.78109734758
5.33333333333,0.777537685257
5.41666666667,0.773978678081
5.5,0.77041642765
5.58333333333,0.766765217892
5.66666666667,0.763109084689
5.75,0.759456414237
5.83333333333,0.755870543397
5.91666666667,0.752289903141
6,0.748710478859
6.08333333333,0.745218801606
6.16666666667,0.741730150267
6.25,0.738249032576
6.33333333333,0.734744644548
6.41666666667,0.731243251874
6.5,0.727744972872
6.58333333333,0.724204527176
6.66666666667,0.720666737083
6.75,0.71713173495
6.83333333333,0.713618217835
6.91666666667,0.710112688197
7,0.70660595284
7.08333333333,0.7032307338
7.16666666667,0.6998609134
7.25,0.696496570267
7.33333333333,0.693128112048
7.41666666667,0.689760297326
7.5,0.686402907229
7.58333333333,0.682937901228
7.66666666667,0.679482270875
7.75,0.67603123115
7.83333333333,0.672665032963
7.91666666667,0.669304513707
8,0.665954821317
8.08333333333,0.662717933136
8.16666666667,0.659493258996
8.25,0.656270639914
8.33333333333,0.653044875716
8.41666666667,0.649821059094
8.5,0.646609609465
8.58333333333,0.64330574208
8.66666666667,0.640013540046
8.75,0.636722565912
8.83333333333,0.633512534357
8.91666666667,0.630315085056
9,0.627124980617
9.08333333333,0.624044516326
9.16666666667,0.620966926189
9.25,0.617903023725
9.33333333333,0.614836560191
9.41666666667,0.611778372657
9.5,0.608728489895
9.58333333333,0.605593301682
9.66666666667,0.602471347572
9.75,0.599357186453
9.83333333333,0.596317622619
9.91666666667,0.5932807921
10,0.590257871264
10.0833333333,0.587305116305
10.1666666667,0.584361149712
10.25,0.581431640667
10.3333333333,0.578493978364
10.4166666667,0.575570772739
10.5,0.572650685969
10.5833333333,0.569682232135
10.6666666667,0.566716569877
10.75,0.563759430283
10.8333333333,0.560856920873
10.9166666667,0.557957436324
11,0.555066742328
11.0833333333,0.552208061902
11.1666666667,0.549352500106
11.25,0.546511686719
11.3333333333,0.543656478741
11.4166666667,0.540810150741
11.5,0.537972720216
11.5833333333,0.535079605045
11.6666666667,0.532195194573
11.75,0.529319516768
11.8333333333,0.52650571022
11.9166666667,0.523694944674
12,0.520899050105
12.0833333333,0.518248526584
12.1666666667,0.515613375447
12.25,0.512981718542
12.3333333333,0.510359479995
12.4166666667,0.507752622725
12.5,0.505149209497
12.5833333333,0.502477364925
12.6666666667,0.499814705935
