date,stock(%),vol
0.775,2.947352,0.222223
0.775,3.14733,0.222223
0.775,3.360877,0.222223
0.775,3.588913,0.222223
0.775,3.832422,0.222223
0.775,4.092453,0.222223
0.775,4.370127,0.222223
0.775,4.666641,0.222223
0.775,4.983274,0.222223
0.775,5.32139,0.222223
0.775,5.682447,0.222223
0.775,6.068003,0.222223
0.775,6.479718,0.222223
0.775,6.919369,0.222223
0.775,7.388849,0.222223
0.775,7.890185,0.222223
0.775,8.425535,0.222223
0.775,8.99721,0.222223
0.775,9.607673,0.222223
0.775,10.259556,0.222223
0.775,10.955669,0.222223
0.775,11.699014,0.222223
0.775,12.492795,0.222223
0.775,13.340434,0.222223
0.775,14.245585,0.222223
0.775,15.212152,0.222223
0.775,16.2443,0.222223
0.775,17.346479,0.222223
0.775,18.523442,0.222223
0.775,19.780262,0.222223
0.775,21.122357,0.222223
0.775,22.555514,0.222223
0.775,24.085911,0.222223
0.775,25.720146,0.222223
0.775,27.465264,0.222223
0.775,29.328789,0.222223
0.775,31.318754,0.222223
0.775,33.443739,0.222223
0.775,35.712905,0.222223
0.775,38.136034,0.222223
0.775,40.723572,0.222223
0.775,43.486677,0.222223
0.775,46.437258,0.222223
0.775,49.588037,0.222223
0.775,52.952597,0.222223
0.775,56.545443,0.222223
0.775,60.382065,0.222223
0.775,64.479002,0.222223
0.775,68.853918,0.222223
0.775,73.525672,0.222223
0.775,78.514406,0.222223
0.775,83.841628,0.222223
0.775,89.530302,0.222223
0.775,95.604954,0.222223
0.775,102.091773,0.222223
0.775,109.018724,0.222223
0.775,116.41567,0.222223
0.775,124.314501,0.222223
0.775,132.749269,0.222223
0.775,141.756338,0.222223
0.775,151.374539,0.222223
0.775,161.645338,0.222223
0.775,172.613012,0.222223
0.775,184.324846,0.222223
0.775,196.83133,0.222223
0.775,210.186383,0.222223
0.775,224.447578,0.222223
0.775,239.6764,0.222223
0.775,255.9385,0.222223
0.775,273.303988,0.222223
0.775,291.847728,0.222223
0.775,311.649666,0.222223
0.775,332.795169,0.222223
0.775,355.3754,0.222223
0.775,379.487705,0.222223
0.775,405.236036,0.222223
0.775,432.731397,0.222223
0.775,462.092325,0.222223
0.775,493.445398,0.222223
0.775,526.925785,0.222223
,,
0.783333,0.00189,0.222223
0.783333,0.002018,0.222223
0.783333,0.002155,0.222223
0.783333,0.002301,0.222223
0.783333,0.002457,0.222223
0.783333,0.002624,0.222223
0.783333,0.002802,0.222223
0.783333,0.002992,0.222223
0.783333,0.003195,0.222223
0.783333,0.003412,0.222223
0.783333,0.003644,0.222223
0.783333,0.003891,0.222223
0.783333,0.004155,0.222223
0.783333,0.004437,0.222223
0.783333,0.004738,0.222223
0.783333,0.005059,0.222223
0.783333,0.005403,0.222223
0.783333,0.005769,0.222223
0.783333,0.006161,0.222223
0.783333,0.006579,0.222223
0.783333,0.007025,0.222223
0.783333,0.007502,0.222223
0.783333,0.008011,0.222223
0.783333,0.008554,0.222223
0.783333,0.009134,0.222223
0.783333,0.009754,0.222223
0.783333,0.010416,0.222223
0.783333,0.011123,0.222223
0.783333,0.011877,0.222223
0.783333,0.012683,0.222223
0.783333,0.013544,0.222223
0.783333,0.014463,0.222223
0.783333,0.015444,0.222223
0.783333,0.016492,0.222223
0.783333,0.017611,0.222223
0.783333,0.018806,0.222223
0.783333,0.020082,0.222223
0.783333,0.021445,0.222223
0.783333,0.0229,0.222223
0.783333,0.024453,0.222223
0.783333,0.026112,0.222223
0.783333,0.027884,0.222223
0.783333,0.029776,0.222223
0.783333,0.031796,0.222223
0.783333,0.033954,0.222223
0.783333,0.036258,0.222223
0.783333,0.038718,0.222223
0.783333,0.041345,0.222223
0.783333,0.04415,0.222223
0.783333,0.047146,0.222223
0.783333,0.050344,0.222223
0.783333,0.05376,0.222223
0.783333,0.057408,0.222223
0.783333,0.061303,0.222223
0.783333,0.065463,0.222223
0.783333,0.069904,0.222223
0.783333,0.074647,0.222223
0.783333,0.079712,0.222223
0.783333,0.085121,0.222223
0.783333,0.090896,0.222223
0.783333,0.097063,0.222223
0.783333,0.103649,0.222223
0.783333,0.110682,0.222223
0.783333,0.118191,0.222223
0.783333,0.126211,0.222223
0.783333,0.134774,0.222223
0.783333,0.143919,0.222223
0.783333,0.153684,0.222223
0.783333,0.164111,0.222223
0.783333,0.175246,0.222223
0.783333,0.187137,0.222223
0.783333,0.199834,0.222223
0.783333,0.213393,0.222223
0.783333,0.227871,0.222223
0.783333,0.243332,0.222223
0.783333,0.259843,0.222223
0.783333,0.277473,0.222223
0.783333,0.2963,0.222223
0.783333,0.316404,0.222223
