0.0,0.0
0.01,0.00044859939086582917
0.02,0.0008971987817316583
0.03,0.0013457981725974873
0.04,0.0017943975634633167
0.05,0.001994769428364573
0.06,0.0020406886104405654
0.07,0.0020866077925165575
0.08,0.00213252697459255
0.09,0.002178446156668542
0.1,0.002224365338744534
0.11,0.0022702845208205265
0.12,0.0023162037028965185
0.13,0.0023141674697380633
0.14,0.00230935121251062
0.15,0.0023045349552831764
0.16,0.0022997186980557326
0.17,0.002294902440828289
0.18,0.0022900861836008457
0.19,0.002285269926373402
0.2,0.0022804536691459583
0.21,0.0022756374119185145
0.22,0.0022737762209650647
0.23,0.0022772568805829404
0.24,0.0022807375402008165
0.25,0.002284218199818692
0.26,0.0022876988594365683
0.27,0.002291179519054444
0.28,0.00229466017867232
0.29,0.0022981408382901957
0.3,0.0023016214979080713
0.31,0.0023051021575259474
0.32,0.002308582817143823
0.33,0.002312063476761699
0.34,0.002315544136379575
0.35000000000000003,0.002319024795997451
0.36,0.0023225054556153266
0.37,0.0023259861152332023
0.38,0.0023294667748510784
0.39,0.002332947434468954
0.4,0.00233642809408683
0.41000000000000003,0.0023399087537047058
0.42,0.002343389413322582
0.43,0.0023468700729404575
0.44,0.0023503507325583336
0.45,0.0023538313921762093
0.46,0.002357312051794085
0.47000000000000003,0.0023663548090796303
0.48,0.002383295130457895
0.49,0.0024002354518361598
0.5,0.0024171757732144245
0.51,0.002434116094592689
0.52,0.002451056415970954
0.53,0.0024679967373492187
0.54,0.0024849370587274834
0.55,0.002501877380105748
0.56,0.002518817701484013
0.5700000000000001,0.0025357580228622775
0.58,0.002552698344240542
0.59,0.0025696386656188066
0.6,0.0025865789869970713
0.61,0.002603519308375336
0.62,0.0026204596297536007
0.63,0.0026373999511318654
0.64,0.00265434027251013
0.65,0.002671280593888395
0.66,0.0026882209152666596
0.67,0.0027051612366449243
0.68,0.0027221015580231886
0.6900000000000001,0.002739041879401454
0.7000000000000001,0.0027450234128020743
0.71,0.002734535453413749
0.72,0.0027240474940254237
0.73,0.0027135595346370984
0.74,0.0027030715752487736
0.75,0.0026925836158604483
0.76,0.002682095656472123
0.77,0.0026716076970837977
0.78,0.0026611197376954724
0.79,0.002650631778307147
0.8,0.002640143818918822
0.81,0.0026296558595304965
0.8200000000000001,0.0026191679001421717
0.8300000000000001,0.0026086799407538464
0.84,0.002598191981365521
0.85,0.002587704021977196
0.86,0.0025772160625888705
0.87,0.0025667281032005452
0.88,0.0025562401438122204
0.89,0.002545752184423895
0.9,0.00253526422503557
0.91,0.0025247762656472445
0.92,0.002514288306258919
0.93,0.002503800346870594
0.9400000000000001,0.0024933123874822686
0.9500000000000001,0.0024828244280939438
0.96,0.0024723364687056185
0.97,0.002467739007055769
0.98,0.002467739007055769
0.99,0.002467739007055769
