date,stock(%),vol
0,1.00,0.291804
,,
0.0075,0.936837,0.272437
0.0075,1.000191,0.288156
0.0075,1.067829,0.231256
,,
0.015,0.877664,0.267543
0.015,0.937016,0.301869
0.015,1.000382,0.279375
0.015,1.068033,0.224704
0.015,1.140259,0.221105
,,
0.0225,0.822228,0.266377
0.0225,0.877831,0.302182
0.0225,0.937195,0.316929
0.0225,1.000573,0.265902
0.0225,1.068236,0.210982
0.0225,1.140476,0.212167
0.0225,1.217601,0.216466
,,
0.03,0.770293,0.267717
0.03,0.822385,0.303211
0.03,0.877998,0.329813
0.03,0.937373,0.32032
0.03,1.000763,0.247737
0.03,1.06844,0.190458
0.03,1.140694,0.19649
0.03,1.217834,0.203394
0.03,1.30019,0.212304
,,
0.03793,0.721535,0.264493
0.03793,0.770329,0.302427
0.03793,0.822423,0.332789
0.03793,0.87804,0.346885
0.03793,0.937417,0.312888
0.03793,1.00081,0.226419
0.03793,1.06849,0.164394
0.03793,1.140747,0.174528
0.03793,1.217891,0.186051
0.03793,1.300251,0.198274
0.03793,1.388181,0.213245
,,
0.04586,0.675864,0.255458
0.04586,0.721569,0.294215
0.04586,0.770366,0.32938
0.04586,0.822462,0.354035
0.04586,0.878081,0.353202
0.04586,0.937461,0.297456
0.04586,1.000857,0.203913
0.04586,1.068541,0.133704
0.04586,1.140801,0.14784
0.04586,1.217948,0.166301
0.04586,1.300312,0.184523
0.04586,1.388246,0.203598
0.04586,1.482126,0.217728
,,
0.05379,0.633083,0.243752
0.05379,0.675896,0.276993
0.05379,0.721603,0.316271
0.05379,0.770402,0.349319
0.05379,0.8225,0.366766
0.05379,0.878122,0.350774
0.05379,0.937505,0.277702
0.05379,1.000904,0.182673
0.05379,1.068591,0.101581
0.05379,1.140855,0.12022
0.05379,1.218005,0.147635
0.05379,1.300373,0.17307
0.05379,1.388311,0.196577
0.05379,1.482196,0.213171
0.05379,1.58243,0.221658
,,
0.06172,0.59301,0.233988
0.06172,0.633113,0.256304
0.06172,0.675927,0.292569
0.06172,0.721637,0.332693
0.06172,0.770438,0.362942
0.06172,0.822539,0.372171
0.06172,0.878163,0.342712
0.06172,0.93755,0.257196
0.06172,1.000952,0.165288
0.06172,1.068641,0.06109
0.06172,1.140908,0.096932
0.06172,1.218062,0.133933
0.06172,1.300434,0.165461
0.06172,1.388376,0.192238
0.06172,1.482266,0.210549
0.06172,1.582504,0.220031
0.06172,1.689521,0.223704
,,
0.06965,0.555474,0.228244
0.06965,0.593038,0.239581
0.06965,0.633143,0.265073
0.06965,0.675959,0.304171
0.06965,0.721671,0.344489
0.06965,0.770474,0.370716
0.06965,0.822578,0.371873
0.06965,0.878205,0.331788
0.06965,0.937594,0.237575
0.06965,1.000999,0.153886
0.06965,1.068691,0.055
0.06965,1.140962,0.080844
0.06965,1.21812,0.127056
0.06965,1.300495,0.162138
0.06965,1.388442,0.190217
0.06965,1.482335,0.209246
0.06965,1.582579,0.219243
0.06965,1.689601,0.223245
0.06965,1.803861,0.224462
,,
0.07758,0.520314,0.225768
0.07758,0.5555,0.230067
0.07758,0.593066,0.243086
0.07758,0.633172,0.271247
0.07758,0.675991,0.312346
0.07758,0.721705,0.351428
0.07758,0.77051,0.372654
0.07758,0.822616,0.367245
0.07758,0.878246,0.31926
0.07758,0.937638,0.222167
0.07758,1.001046,0.149589
0.07758,1.068742,0.055
0.07758,1.141015,0.07795
0.07758,1.218177,0.126901
0.07758,1.300556,0.162343
0.07758,1.388507,0.189948
0.07758,1.482405,0.208796
0.07758,1.582653,0.218903
0.07758,1.68968,0.22305
0.07758,1.803945,0.224357
0.07758,1.925938,0.224676
,,
0.08551,0.487379,0.224971
0.08551,0.520338,0.22619
0.08551,0.555526,0.230941
0.08551,0.593094,0.244956
0.08551,0.633202,0.274899
0.08551,0.676023,0.316117
0.08551,0.721739,0.352254
0.08551,0.770547,0.368436
0.08551,0.822655,0.358651
0.08551,0.878287,0.307128
0.08551,0.937682,0.21126
0.08551,1.001093,0.153155
0.08551,1.068792,0.055
0.08551,1.141069,0.083883
0.08551,1.218234,0.132201
0.08551,1.300618,0.16521
0.08551,1.388572,0.190855
0.08551,1.482475,0.20888
0.08551,1.582727,0.218804
0.08551,1.68976,0.22297
0.08551,1.80403,0.224315
0.08551,1.926028,0.224656
0.08551,2.056276,0.224724
,,
0.09344,0.456529,0.224777
0.09344,0.487402,0.225039
0.09344,0.520363,0.226301
0.09344,0.555553,0.231097
0.09344,0.593122,0.245079
0.09344,0.633232,0.275067
0.09344,0.676054,0.312986
0.09344,0.721773,0.345005
0.09344,0.770583,0.356948
0.09344,0.822694,0.346412
0.09344,0.878329,0.298284
0.09344,0.937726,0.213768
0.09344,1.00114,0.163441
0.09344,1.068842,0.062098
0.09344,1.141123,0.102079
0.09344,1.218291,0.140826
0.09344,1.300679,0.169574
0.09344,1.388637,0.192475
0.09344,1.482544,0.209275
0.09344,1.582802,0.218831
0.09344,1.689839,0.222937
0.09344,1.804115,0.224294
0.09344,1.926119,0.224647
0.09344,2.056373,0.224721
0.09344,2.195435,0.224735
,,
0.10137,0.427632,0.224741
0.10137,0.456551,0.224786
0.10137,0.487425,0.225043
0.10137,0.520387,0.226243
0.10137,0.555579,0.230689
0.10137,0.59315,0.243117
0.10137,0.633262,0.267692
0.10137,0.676086,0.299261
0.10137,0.721807,0.325372
0.10137,0.770619,0.336189
0.10137,0.822732,0.328959
0.10137,0.87837,0.294891
0.10137,0.93777,0.238686
0.10137,1.001187,0.177085
0.10137,1.068892,0.12861
0.10137,1.141176,0.12459
0.10137,1.218349,0.151826
0.10137,1.30074,0.174489
0.10137,1.388703,0.194356
0.10137,1.482614,0.209803
0.10137,1.582876,0.2189
0.10137,1.689918,0.222914
0.10137,1.8042,0.224275
0.10137,1.926209,0.224639
0.10137,2.056469,0.224719
0.10137,2.195539,0.224735
0.10137,2.344012,0.224735
,,
0.109532,0.400711,0.224735
0.109532,0.427809,0.224742
0.109532,0.456739,0.224783
0.109532,0.487627,0.22502
0.109532,0.520602,0.22611
0.109532,0.555808,0.23008
0.109532,0.593395,0.240926
0.109532,0.633523,0.261867
0.109532,0.676366,0.28888
0.109532,0.722105,0.311605
0.109532,0.770938,0.322163
0.109532,0.823072,0.317591
0.109532,0.878733,0.292309
0.109532,0.938157,0.246897
0.109532,1.0016,0.187195
0.109532,1.069334,0.142811
0.109532,1.141648,0.141427
0.109532,1.218852,0.160608
0.109532,1.301277,0.178833
0.109532,1.389276,0.196136
0.109532,1.483227,0.210349
0.109532,1.58353,0.218996
0.109532,1.690617,0.222903
0.109532,1.804945,0.22426
0.109532,1.927005,0.224633
0.109532,2.057319,0.224717
0.109532,2.196446,0.224735
0.109532,2.344981,0.224735
0.109532,2.503561,0.224735
,,
0.117694,0.375484,0.224735
0.117694,0.400876,0.224736
0.117694,0.427986,0.224741
0.117694,0.456928,0.224781
0.117694,0.487828,0.225004
0.117694,0.520818,0.226015
0.117694,0.556038,0.229621
0.117694,0.59364,0.239265
0.117694,0.633785,0.257639
0.117694,0.676645,0.281559
0.117694,0.722403,0.302411
0.117694,0.771256,0.313318
0.117694,0.823412,0.310458
0.117694,0.879096,0.289233
0.117694,0.938545,0.248993
0.117694,1.002014,0.192217
0.117694,1.069776,0.155082
0.117694,1.14212,0.151985
0.117694,1.219356,0.167436
0.117694,1.301815,0.182249
0.117694,1.389851,0.19752
0.117694,1.48384,0.210752
0.117694,1.584185,0.219044
0.117694,1.691315,0.222878
0.117694,1.805691,0.224241
0.117694,1.927801,0.224626
0.117694,2.058169,0.224715
0.117694,2.197354,0.224735
0.117694,2.34595,0.224735
0.117694,2.504596,0.224735
0.117694,2.67397,0.224735
,,
0.125856,0.351846,0.224735
0.125856,0.375639,0.224735
0.125856,0.401042,0.224736
0.125856,0.428162,0.224742
0.125856,0.457117,0.224783
0.125856,0.48803,0.225009
0.125856,0.521033,0.226008
0.125856,0.556268,0.229466
0.125856,0.593885,0.238448
0.125856,0.634047,0.255215
0.125856,0.676925,0.277058
0.125856,0.722702,0.296744
0.125856,0.771575,0.308055
0.125856,0.823753,0.306539
0.125856,0.879459,0.287339
0.125856,0.938933,0.249553
0.125856,1.002428,0.196362
0.125856,1.070218,0.163742
0.125856,1.142592,0.160228
0.125856,1.21986,0.172346
0.125856,1.302353,0.184557
0.125856,1.390425,0.198371
0.125856,1.484453,0.210902
0.125856,1.584839,0.218989
0.125856,1.692014,0.22282
0.125856,1.806437,0.224214
0.125856,1.928598,0.224617
0.125856,2.05902,0.224713
0.125856,2.198262,0.224735
0.125856,2.34692,0.224735
0.125856,2.505631,0.224735
0.125856,2.675075,0.224735
0.125856,2.855977,0.224735
,,
0.134018,0.329695,0.224735
0.134018,0.351991,0.224735
0.134018,0.375794,0.224735
0.134018,0.401208,0.224736
0.134018,0.428339,0.224743
0.134018,0.457306,0.224789
0.134018,0.488231,0.225034
0.134018,0.521248,0.226086
0.134018,0.556498,0.229606
0.134018,0.594131,0.238441
0.134018,0.634309,0.254463
0.134018,0.677204,0.275031
0.134018,0.723001,0.293772
0.134018,0.771894,0.305189
0.134018,0.824093,0.304597
0.134018,0.879823,0.286905
0.134018,0.939321,0.250588
0.134018,1.002843,0.201472
0.134018,1.07066,0.171945
0.134018,1.143064,0.166785
0.134018,1.220364,0.175567
0.134018,1.302891,0.185795
0.134018,1.391,0.198575
0.134018,1.485066,0.210734
0.134018,1.585494,0.218817
0.134018,1.692714,0.22273
0.134018,1.807184,0.224179
0.134018,1.929395,0.224607
0.134018,2.059871,0.22471
0.134018,2.19917,0.224735
0.134018,2.34789,0.224735
0.134018,2.506666,0.224735
0.134018,2.67618,0.224735
0.134018,2.857157,0.224735
0.134018,3.050373,0.224735
,,
0.14218,0.308939,0.224735
0.14218,0.329831,0.224735
0.14218,0.352136,0.224735
0.14218,0.37595,0.224735
0.14218,0.401373,0.224736
0.14218,0.428516,0.224744
0.14218,0.457495,0.224797
0.14218,0.488433,0.225072
0.14218,0.521464,0.226217
0.14218,0.556728,0.229941
0.14218,0.594376,0.239009
0.14218,0.634571,0.254968
0.14218,0.677484,0.274936
0.14218,0.723299,0.292876
0.14218,0.772213,0.303908
0.14218,0.824434,0.303813
0.14218,0.880186,0.287372
0.14218,0.939709,0.252553
0.14218,1.003257,0.206883
0.14218,1.071103,0.18022
0.14218,1.143536,0.171889
0.14218,1.220868,0.177518
0.14218,1.30343,0.185929
0.14218,1.391574,0.198086
0.14218,1.48568,0.210279
0.14218,1.586149,0.218563
0.14218,1.693413,0.222623
0.14218,1.807931,0.224143
0.14218,1.930192,0.224597
0.14218,2.060722,0.224708
0.14218,2.200079,0.224735
0.14218,2.34886,0.224735
0.14218,2.507702,0.224735
0.14218,2.677286,0.224735
0.14218,2.858338,0.224735
0.14218,3.051634,0.224735
0.14218,3.258002,0.224735
,,
0.150342,0.28949,0.224735
0.150342,0.309067,0.224735
0.150342,0.329968,0.224735
0.150342,0.352282,0.224735
0.150342,0.376105,0.224735
0.150342,0.401539,0.224736
0.150342,0.428693,0.224746
0.150342,0.457684,0.224807
0.150342,0.488635,0.225113
0.150342,0.521679,0.226366
0.150342,0.556958,0.230356
0.150342,0.594622,0.239868
0.150342,0.634834,0.256209
0.150342,0.677764,0.276106
0.150342,0.723598,0.29347
0.150342,0.772532,0.303891
0.150342,0.824774,0.303866
0.150342,0.88055,0.288396
0.150342,0.940097,0.254684
0.150342,1.003672,0.212189
0.150342,1.071545,0.187452
0.150342,1.144009,0.175613
0.150342,1.221373,0.1785
0.150342,1.303968,0.185271
0.150342,1.39215,0.197126
0.150342,1.486294,0.209672
0.150342,1.586805,0.21829
0.150342,1.694113,0.222524
0.150342,1.808678,0.224113
0.150342,1.93099,0.224589
0.150342,2.061574,0.224706
0.150342,2.200988,0.224735
0.150342,2.349831,0.224735
0.150342,2.508738,0.224735
0.150342,2.678393,0.224735
0.150342,2.859519,0.224735
0.150342,3.052895,0.224735
0.150342,3.259348,0.224735
0.150342,3.479762,0.224735
,,
0.158505,0.271265,0.224735
0.158505,0.28961,0.224735
0.158505,0.309195,0.224735
0.158505,0.330104,0.224735
0.158505,0.352428,0.224735
0.158505,0.376261,0.224735
0.158505,0.401705,0.224737
0.158505,0.428871,0.224748
0.158505,0.457873,0.224815
0.158505,0.488837,0.22515
0.158505,0.521895,0.226504
0.158505,0.557188,0.230763
0.158505,0.594868,0.240788
0.158505,0.635096,0.257744
0.158505,0.678044,0.277949
0.158505,0.723897,0.295046
0.158505,0.772851,0.30498
0.158505,0.825115,0.305031
0.158505,0.880914,0.289948
0.158505,0.940486,0.256212
0.158505,1.004087,0.216459
0.158505,1.071988,0.193274
0.158505,1.144482,0.178037
0.158505,1.221877,0.178831
0.158505,1.304507,0.184443
0.158505,1.392725,0.196123
0.158505,1.486908,0.209092
0.158505,1.587461,0.218069
0.158505,1.694813,0.222458
0.158505,1.809425,0.224095
0.158505,1.931788,0.224584
0.158505,2.062426,0.224705
0.158505,2.201898,0.224735
0.158505,2.350802,0.224735
0.158505,2.509775,0.224735
0.158505,2.679499,0.224735
0.158505,2.860701,0.224735
0.158505,3.054157,0.224735
0.158505,3.260695,0.224735
0.158505,3.4812,0.224735
0.158505,3.716617,0.224735
,,
0.166667,0.254188,0.224735
0.166667,0.271378,0.224735
0.166667,0.28973,0.224735
0.166667,0.309323,0.224735
0.166667,0.330241,0.224735
0.166667,0.352573,0.224735
0.166667,0.376416,0.224735
0.166667,0.401871,0.224737
0.166667,0.429048,0.224748
0.166667,0.458062,0.22482
0.166667,0.489039,0.225174
0.166667,0.52211,0.226601
0.166667,0.557418,0.231079
0.166667,0.595114,0.241574
0.166667,0.635358,0.259196
0.166667,0.678325,0.279921
0.166667,0.724197,0.297115
0.166667,0.77317,0.306982
0.166667,0.825456,0.307272
0.166667,0.881278,0.29176
0.166667,0.940875,0.257039
0.166667,1.004502,0.219685
