0.0,0.0
0.01,-0.00030674637508818907
0.02,-0.0006134927501763781
0.03,-0.0009202391252645672
0.04,-0.0011668718312507437
0.05,-0.0011079267192931571
0.06,-0.0010489816073355708
0.07,-0.0009900364953779842
0.08,-0.0009310913834203979
0.09,-0.0008721462714628115
0.1,-0.0008132011595052249
0.11,-0.0007542560475476386
0.12,-0.000695310935590052
0.13,-0.0006363658236324656
0.14,-0.0005968979665723139
0.15,-0.0005718061786003854
0.16,-0.0005467143906284567
0.17,-0.0005216226026565281
0.18,-0.0004965308146845995
0.19,-0.00047143902671267096
0.2,-0.00044634723874074233
0.21,-0.0004212554507688138
0.22,-0.00038532890598807373
0.23,-0.00034825322033312715
0.24,-0.0003111775346781807
0.25,-0.0002741018490232341
0.26,-0.00023702616336828758
0.27,-0.000199950477713341
0.28,-0.00016287479205839443
0.29,-0.00012579910640344807
0.3,-8.87234207485015e-05
0.31,-6.366346437206649e-05
0.32,-6.47246585951223e-05
0.33,-6.578585281817809e-05
0.34,-6.68470470412339e-05
0.35000000000000003,-6.790824126428969e-05
0.36,-6.896943548734548e-05
0.37,-7.003062971040129e-05
0.38,-7.109182393345708e-05
0.39,-7.215301815651289e-05
0.4,-7.321421237956868e-05
0.41000000000000003,-7.427540660262448e-05
0.42,-7.533660082568028e-05
0.43,-7.639779504873607e-05
0.44,-7.745898927179187e-05
0.45,-7.852018349484767e-05
0.46,-7.958137771790347e-05
0.47000000000000003,-8.064257194095927e-05
0.48,-8.170376616401506e-05
0.49,-8.276496038707086e-05
0.5,-8.382615461012666e-05
0.51,-8.488734883318246e-05
0.52,-8.594854305623825e-05
0.53,-8.700973727929406e-05
0.54,-8.807093150234985e-05
0.55,-8.913212572540566e-05
0.56,-0.00010761407294960834
0.5700000000000001,-0.0001554868611293657
0.58,-0.00020335964930912254
0.59,-0.00025123243748887986
0.6,-0.00029910522566863724
0.61,-0.0003469780138483946
0.62,-0.000394850802028152
0.63,-0.00044272359020790936
0.64,-0.0004905963783876667
0.65,-0.0005384691665674241
0.66,-0.0005863419547471815
0.67,-0.0006342147429269389
0.68,-0.0006820875311066962
0.6900000000000001,-0.0007299603192864535
0.7000000000000001,-0.0007778331074662109
0.71,-0.0008257058956459677
0.72,-0.0008735786838257251
0.73,-0.0009214514720054824
0.74,-0.0009693242601852398
0.75,-0.0010171970483649972
0.76,-0.0010650698365447546
0.77,-0.001112942624724512
0.78,-0.0011608154129042693
0.79,-0.0011915283203887128
0.8,-0.0011915283203887128
0.81,-0.0011915283203887128
0.8200000000000001,-0.0011915283203887128
0.8300000000000001,-0.0011915283203887128
0.84,-0.0011915283203887128
0.85,-0.0011915283203887128
0.86,-0.0011915283203887128
0.87,-0.0011915283203887128
0.88,-0.0011915283203887128
0.89,-0.0011915283203887128
0.9,-0.0011915283203887128
0.91,-0.0011915283203887128
0.92,-0.0011915283203887128
0.93,-0.0011915283203887128
0.9400000000000001,-0.0011915283203887128
0.9500000000000001,-0.0011915283203887128
0.96,-0.0011915283203887128
0.97,-0.0011915283203887128
0.98,-0.0011915283203887128
0.99,-0.0011915283203887128
