Strike,Maturity,Implied vol.,Option price,Implied delta,Implied gamma,Implied theta,Local delta,Local gamma
6817.82,0.242105,0.189062,2.93675,0.0166997,0.0000809682,112.612,0.0131338,0.0000428699
6991.89,0.242105,0.196875,1.88442,0.0107433,0.0000531291,76.9467,0.00866794,0.0000288721
3858.6,0.284211,0.327344,1703.95,0.985636,0.0000368649,104.212,0.978861,0.0000636593
4032.67,0.284211,0.317188,1535.31,0.977007,0.0000574413,157.341,0.966722,0.0000966165
4206.74,0.284211,0.310938,1369.47,0.962496,0.0000885709,237.83,0.94641,0.000144959
4380.81,0.284211,0.300781,1205.76,0.943402,0.000127883,332.176,0.920785,0.000200624
4554.88,0.284211,0.288477,1044.74,0.918143,0.000177647,442.56,0.88845,0.000265451
4728.96,0.284211,0.279297,890.078,0.881488,0.000240885,581.003,0.84301,0.000339722
4903.03,0.284211,0.263184,737.484,0.838659,0.000315669,717.453,0.793463,0.000416493
5077.1,0.284211,0.255762,599.346,0.775839,0.000397637,878.265,0.721338,0.000488567
5251.17,0.284211,0.240332,464.92,0.703893,0.000488906,1014.7,0.645652,0.000553933
5425.24,0.284211,0.23418,353.059,0.612327,0.000556198,1124.81,0.54832,0.000578518
5599.32,0.284211,0.218555,246.513,0.510497,0.000620639,1171.39,0.450051,0.000590161
5773.39,0.284211,0.21709,173.902,0.405667,0.000607567,1139.03,0.345809,0.0005192
5947.46,0.284211,0.199023,101.291,0.291066,0.00058613,1007.4,0.241567,0.00044824
6121.53,0.284211,0.203711,68.3382,0.211644,0.00048354,850.647,0.171157,0.000338416
6295.6,0.284211,0.192969,35.5599,0.130575,0.000374135,623.474,0.100894,0.000228421
6469.68,0.284211,0.192188,20.0922,0.0815341,0.000267002,443.142,0.0632407,0.000157347
6643.75,0.284211,0.19375,11.5976,0.0505266,0.000182642,305.595,0.0387217,0.000101946
6817.82,0.284211,0.186719,4.98919,0.0246998,0.000105433,170.008,0.0192862,0.0000570744
6991.89,0.284211,0.19375,3.28992,0.0164129,0.0000718485,120.216,0.0130801,0.0000396009
3858.6,0.326316,0.325781,1712.52,0.980855,0.0000444089,143.449,0.97145,0.0000782458
4032.67,0.326316,0.316016,1545.27,0.970589,0.0000662535,207.595,0.956836,0.000113522
4206.74,0.326316,0.308594,1380.87,0.954821,0.0000969278,296.576,0.934725,0.000160762
4380.81,0.326316,0.297656,1218.52,0.934802,0.000134731,397.634,0.907882,0.000213562
4554.88,0.326316,0.285156,1059.06,0.908811,0.000181815,514.06,0.874483,0.000273803
4728.96,0.326316,0.275488,905.972,0.872263,0.000240181,656.059,0.829181,0.000340166
4903.03,0.326316,0.260156,755.088,0.829584,0.000308719,796.34,0.779764,0.000408645
5077.1,0.326316,0.253223,619.059,0.76848,0.000381647,958.219,0.709696,0.000469004
5251.17,0.326316,0.238477,485.833,0.699664,0.000462752,1094.2,0.63714,0.000524996
5425.24,0.326316,0.233691,376.17,0.613073,0.000519821,1204.47,0.545291,0.000541047
5599.32,0.326316,0.219043,269.56,0.518234,0.000577476,1254.19,0.453026,0.00055077
5773.39,0.326316,0.217432,195.466,0.420263,0.000570775,1230.52,0.356336,0.00049314
5947.46,0.326316,0.201758,121.372,0.314281,0.000558448,1117.16,0.259645,0.00043551
6121.53,0.326316,0.203809,82.9966,0.23409,0.000477702,965.34,0.188644,0.000341769
6295.6,0.326316,0.194336,46.7921,0.154138,0.0003879,747.436,0.119203,0.000245835
6469.68,0.326316,0.191797,27.244,0.099801,0.000290127,551.734,0.0770473,0.000175618
6643.75,0.326316,0.192773,16.4144,0.0646705,0.000208035,397.635,0.0491708,0.000118855
6817.82,0.326316,0.185156,7.41862,0.0337726,0.000128689,236.255,0.025661,0.0000700694
6991.89,0.326316,0.191406,5.02677,0.0229996,0.0000904005,171.565,0.0178733,0.0000499986
3858.6,0.368421,0.324219,1721.51,0.976059,0.0000508699,184.632,0.964137,0.0000907609
4032.67,0.368421,0.313672,1555.43,0.964848,0.0000728588,255.838,0.947847,0.000126691
4206.74,0.368421,0.305078,1392.21,0.94842,0.000102618,350.461,0.924671,0.000172141
4380.81,0.368421,0.293945,1231.13,0.927695,0.000139064,457.601,0.896964,0.000222057
4554.88,0.368421,0.282227,1073.4,0.900742,0.00018401,581.362,0.862328,0.000278327
4728.96,0.368421,0.272852,922.094,0.864016,0.00023826,727.753,0.816961,0.000337837
4903.03,0.368421,0.258887,773.53,0.821126,0.000301049,872.476,0.767007,0.000398732
5077.1,0.368421,0.252344,639.549,0.761819,0.000366078,1034.12,0.699282,0.000449169
5251.17,0.368421,0.238379,507.785,0.695863,0.000438103,1169.1,0.629451,0.000497026
5425.24,0.368421,0.234521,399.909,0.614,0.000487097,1278.81,0.542774,0.000507433
5599.32,0.368421,0.220508,293.13,0.525383,0.000539292,1331.24,0.455968,0.000515872
5773.39,0.368421,0.218555,217.301,0.43345,0.000537697,1315.54,0.365516,0.000468855
5947.46,0.368421,0.204297,141.473,0.334454,0.000532447,1217.71,0.275063,0.000421837
6121.53,0.368421,0.204199,98.1704,0.254439,0.000469324,1072.84,0.204523,0.000342192
6295.6,0.368421,0.195801,58.9828,0.176194,0.000395093,866.007,0.136501,0.000258419
6469.68,0.368421,0.191797,35.2442,0.117799,0.000307623,660.491,0.0906254,0.000190562
6643.75,0.368421,0.191992,21.9038,0.0788964,0.00022898,492.139,0.0596542,0.000133413
6817.82,0.368421,0.182813,10.1466,0.0425165,0.000148012,302.908,0.0320516,0.0000817084
6991.89,0.368421,0.189062,7.03781,0.0299706,0.000107466,227.449,0.0228468,0.0000597345
3858.6,0.410526,0.320703,1730.26,0.971972,0.0000555867,222.371,0.957505,0.000100458
4032.67,0.410526,0.311328,1565.51,0.959427,0.0000781637,303.548,0.939396,0.000136952
4206.74,0.410526,0.30332,1403.95,0.941761,0.000107589,407.074,0.914419,0.000181085
4380.81,0.410526,0.292969,1244.7,0.919839,0.000142924,522.312,0.885094,0.000228461
4554.88,0.410526,0.282617,1089.42,0.891512,0.000185618,654.37,0.848578,0.000280431
4728.96,0.410526,0.27373,940.364,0.854495,0.000235492,804.087,0.802955,0.000332996
4903.03,0.410526,0.261133,794.537,0.811428,0.000292123,951.549,0.752617,0.000385867
5077.1,0.410526,0.254297,662.023,0.754536,0.000349727,1109.36,0.687913,0.000428286
5251.17,0.410526,0.24043,531.209,0.69181,0.000413825,1241.11,0.621385,0.000469355
5425.24,0.410526,0.235937,423.43,0.614921,0.000458279,1348.75,0.53995,0.000478107
5599.32,0.410526,0.221973,315.699,0.531692,0.000506874,1403.47,0.458486,0.000486794
5773.39,0.410526,0.219629,238.492,0.444909,0.000509091,1394.72,0.373508,0.000447589
5947.46,0.410526,0.206934,161.796,0.352237,0.000507744,1310.63,0.288471,0.000407586
6121.53,0.410526,0.205176,113.868,0.273249,0.000458847,1174.35,0.218775,0.000339774
6295.6,0.410526,0.197168,71.6823,0.196388,0.000397524,977.695,0.15214,0.000266414
6469.68,0.410526,0.191797,43.7876,0.134822,0.000320158,765.966,0.103499,0.00020232
6643.75,0.410526,0.191602,28.0658,0.0931904,0.000246202,588.429,0.0701832,0.000146112
6817.82,0.410526,0.18125,13.4374,0.0519442,0.000166056,375.436,0.0389676,0.0000929226
6991.89,0.410526,0.187109,9.4484,0.0373786,0.000123378,287.964,0.0281816,0.0000690619
3858.6,0.452632,0.31875,1739.22,0.967587,0.0000600967,263.456,0.950743,0.000108727
4032.67,0.452632,0.309961,1575.94,0.953945,0.000082817,353.048,0.930851,0.000145136
4206.74,0.452632,0.302734,1416.06,0.935037,0.00011178,465.408,0.904388,0.000187364
4380.81,0.452632,0.292773,1258.56,0.91226,0.000145725,586.776,0.87385,0.000231954
4554.88,0.452632,0.283398,1105.49,0.882974,0.000186033,725.095,0.836094,0.000279734
4728.96,0.452632,0.274512,958.212,0.84619,0.000232007,875.928,0.790714,0.000326846
4903.03,0.452632,0.262695,814.51,0.803482,0.000283545,1024.43,0.740618,0.000373543
5077.1,0.452632,0.255176,682.919,0.749035,0.000335787,1178.45,0.678625,0.000410607
5251.17,0.452632,0.241992,553.561,0.688744,0.000393182,1308.59,0.614438,0.000445895
5425.24,0.452632,0.236768,445.244,0.616072,0.000434458,1414.74,0.537805,0.000454301
5599.32,0.452632,0.223633,337.983,0.537366,0.000478483,1471.67,0.460548,0.000461359
5773.39,0.452632,0.22041,258.623,0.454902,0.000484601,1469,0.380285,0.000429265
5947.46,0.452632,0.208984,181.24,0.367507,0.000485828,1396.38,0.299808,0.000394397
6121.53,0.452632,0.205859,129.298,0.289825,0.000448053,1268.55,0.231279,0.00033608
6295.6,0.452632,0.19834,84.5084,0.214745,0.000396832,1082.49,0.166109,0.000271171
6469.68,0.452632,0.191797,52.6451,0.150856,0.000328955,867.732,0.115418,0.000211204
6643.75,0.452632,0.191211,34.5959,0.106996,0.000259882,683.432,0.080197,0.000156512
6817.82,0.452632,0.179883,16.9777,0.061488,0.000181989,450.239,0.0457301,0.000102785
6991.89,0.452632,0.185156,12.0767,0.0448152,0.000137562,350.304,0.0334738,0.0000774438
3858.6,0.494737,0.317188,1748.5,0.963273,0.0000640221,305.269,0.94387,0.000115732
4032.67,0.494737,0.309375,1586.67,0.948442,0.0000868528,403.93,0.922497,0.000151464
4206.74,0.494737,0.301953,1428.26,0.928935,0.000114858,521.362,0.89506,0.000191586
4380.81,0.494737,0.292188,1272.19,0.905618,0.000147387,647.377,0.863877,0.000233502
4554.88,0.494737,0.283203,1120.83,0.875969,0.000185448,789.507,0.825621,0.000277656
4728.96,0.494737,0.274023,974.761,0.839769,0.000228304,940.454,0.780901,0.000320681
4903.03,0.494737,0.262695,832.572,0.797655,0.000275952,1089.74,0.731441,0.000362877
5077.1,0.494737,0.254883,701.704,0.74511,0.000324112,1241.86,0.671699,0.00039617
5251.17,0.494737,0.242383,573.655,0.686829,0.000376396,1371.46,0.609396,0.000427244
5425.24,0.494737,0.236768,465.191,0.617508,0.000415027,1477.19,0.536537,0.000435064
5599.32,0.494737,0.224658,358.767,0.542509,0.000454927,1536.39,0.462579,0.000440463
5773.39,0.494737,0.220801,277.57,0.463732,0.000463701,1539.13,0.386208,0.000413647
5947.46,0.494737,0.210352,199.677,0.380696,0.000466819,1476.15,0.309521,0.000382612
6121.53,0.494737,0.20625,144.278,0.304562,0.000437526,1356.55,0.242308,0.000331886
6295.6,0.494737,0.199219,97.3017,0.231359,0.000394255,1180.71,0.178641,0.000273789
6469.68,0.494737,0.191797,61.7344,0.165978,0.000334981,965.827,0.126493,0.000217962
6643.75,0.494737,0.190918,41.4843,0.120415,0.000270827,777.276,0.0898037,0.000165177
6817.82,0.494737,0.179492,21.2342,0.072059,0.000197236,532.191,0.0531148,0.000112392
6991.89,0.494737,0.183398,14.9784,0.0523785,0.000150478,414.864,0.0388323,0.0000851688
3858.6,0.536842,0.316406,1757.11,0.958769,0.0000677156,349.497,0.936991,0.000121788
4032.67,0.536842,0.308398,1596.52,0.943335,0.0000901224,453.372,0.914563,0.000156483
4206.74,0.536842,0.300781,1439.28,0.923387,0.000117204,575.046,0.886572,0.000194601
4380.81,0.536842,0.291016,1284.33,0.899777,0.000148409,704.507,0.85511,0.000234156
4554.88,0.536842,0.282031,1134.28,0.870129,0.000184524,848.907,0.816735,0.000275326
4728.96,0.536842,0.272656,989.153,0.834463,0.000224914,1000.32,0.77272,0.000315152
4903.03,0.536842,0.261621,848.184,0.792994,0.000269555,1150.35,0.723947,0.000353845
5077.1,0.536842,0.253857,718.245,0.741853,0.0003144,1301.91,0.665912,0.000383932
5251.17,0.536842,0.242285,591.715,0.685088,0.00036227,1431.76,0.605014,0.00041136
5425.24,0.536842,0.236572,483.433,0.618519,0.000398366,1537.29,0.535224,0.000418419
5599.32,0.536842,0.225439,377.963,0.546674,0.000434637,1598.33,0.464064,0.000422341
5773.39,0.536842,0.221191,295.499,0.471179,0.000444988,1605.56,0.39106,0.000399303
5947.46,0.536842,0.211719,217.341,0.392078,0.000449042,1550.8,0.317711,0.000371221
6121.53,0.536842,0.206934,159.186,0.317786,0.000426385,1439.27,0.252079,0.000326638
6295.6,0.536842,0.200293,110.316,0.246521,0.000389719,1273.29,0.190028,0.000274398
6469.68,0.536842,0.192383,71.4589,0.180636,0.00033833,1061.73,0.137144,0.000222813
6643.75,0.536842,0.191113,48.9834,0.133613,0.000279211,870.428,0.0992593,0.000172296
6817.82,0.536842,0.180273,26.5079,0.0837837,0.000211369,621.558,0.0613743,0.000121779
6991.89,0.536842,0.182617,18.338,0.0606868,0.000162919,485.313,0.0444982,0.0000924932
3858.6,0.578947,0.315039,1765.57,0.954702,0.0000706606,391.601,0.930549,0.000126715
4032.67,0.578947,0.307031,1606.09,0.938734,0.0000926554,500.444,0.907304,0.000160338
4206.74,0.578947,0.299219,1449.84,0.918497,0.000118854,625.609,0.879002,0.000196656
4380.81,0.578947,0.28916,1295.79,0.894908,0.000148817,756.997,0.847498,0.000234157
4554.88,0.578947,0.280176,1146.76,0.865364,0.0001833,903.431,0.809299,0.000272819
4728.96,0.578947,0.270801,1002.52,0.830128,0.000221657,1055.92,0.765955,0.000309916
4903.03,0.578947,0.260352,862.925,0.789061,0.000263671,1207.6,0.717649,0.000345503
5077.1,0.578947,0.253076,734.349,0.738937,0.000305384,1359.56,0.6609,0.000372453
5251.17,0.578947,0.242676,609.887,0.683446,0.000348992,1489.85,0.600999,0.00039618
5425.24,0.578947,0.236816,501.693,0.619457,0.000382863,1594.98,0.533981,0.000402792
5599.32,0.578947,0.226367,396.87,0.550509,0.000416267,1657.63,0.46549,0.000405857
5773.39,0.578947,0.221875,313.437,0.478056,0.0004276,1668.97,0.395586,0.000385832
5947.46,0.578947,0.213379,235.297,0.40263,0.000432062,1621.81,0.325333,0.000360094
6121.53,0.578947,0.208203,174.771,0.33048,0.000414676,1518.79,0.261399,0.000320734
6295.6,0.578947,0.201904,124.173,0.261248,0.000383771,1363.07,0.201026,0.000273699
6469.68,0.578947,0.193555,82.1614,0.195273,0.000339761,1156.86,0.147796,0.000226335
6643.75,0.578947,0.191992,57.3498,0.14721,0.000285829,965.364,0.108869,0.000178311
6817.82,0.578947,0.181641,32.5382,0.0962303,0.000223899,715.431,0.0699428,0.000130288
6991.89,0.578947,0.182422,22.2629,0.0696037,0.000174676,560.548,0.0505902,0.0000996062
3858.6,0.621053,0.313281,1775.76,0.951383,0.0000727928,430.342,0.925247,0.000130169
4032.67,0.621053,0.305469,1617.44,0.93496,0.0000943605,543.936,0.901233,0.000162856
4206.74,0.621053,0.297656,1462.26,0.914495,0.000119721,672.473,0.872588,0.000197557
4380.81,0.621053,0.287793,1309.3,0.890761,0.000148566,806.847,0.840911,0.00023318
4554.88,0.621053,0.279492,1161.88,0.860967,0.000181449,957.005,0.802389,0.000269242
4728.96,0.621053,0.270508,1018.95,0.825987,0.000217645,1111.01,0.759489,0.000303523
4903.03,0.621053,0.26084,881.205,0.785318,0.00025679,1263.99,0.711506,0.000335736
5077.1,0.621053,0.253516,753.436,0.736692,0.000295685,1414.57,0.656485,0.000360313
5251.17,0.621053,0.243848,630.385,0.682801,0.000335665,1544.6,0.598134,0.000381275
5425.24,0.621053,0.237744,522.048,0.621406,0.000367665,1649.5,0.533896,0.000387777
5599.32,0.621053,0.228027,417.966,0.555316,0.000398358,1714.16,0.467956,0.000390097
5773.39,0.621053,0.222998,332.812,0.485744,0.000411145,1730.16,0.400852,0.000373434
5947.46,0.621053,0.21499,254.121,0.413476,0.000416739,1690.73,0.333351,0.000350291
6121.53,0.621053,0.209277,190.912,0.343145,0.000404186,1596.23,0.270933,0.000315785
6295.6,0.621053,0.203516,138.933,0.27605,0.000377925,1451.42,0.212203,0.000273038
6469.68,0.621053,0.194824,93.7395,0.210223,0.000340595,1252.2,0.15869,0.000229629
6643.75,0.621053,0.193262,66.9818,0.161664,0.000291672,1063.73,0.119348,0.000184424
6817.82,0.621053,0.183984,40.2241,0.110627,0.000236158,819.924,0.080006,0.000139219
6991.89,0.621053,0.183203,27.3526,0.0802183,0.00018714,646.978,0.0579498,0.000107514
3858.6,0.663158,0.311328,1787.41,0.94867,0.0000743249,466.264,0.920716,0.000132513
4032.67,0.663158,0.304297,1630.42,0.931605,0.0000955848,586.092,0.895818,0.000164283
4206.74,0.663158,0.296875,1476.51,0.910773,0.000120169,718.862,0.866747,0.000197391
4380.81,0.663158,0.287305,1324.78,0.886896,0.000147876,856.089,0.834835,0.000231185
4554.88,0.663158,0.279785,1179.18,0.856861,0.000179112,1009.78,0.795981,0.000264688
4728.96,0.663158,0.270996,1037.52,0.822347,0.000213199,1164.2,0.753585,0.000296441
4903.03,0.663158,0.262109,901.596,0.782159,0.000249561,1318.07,0.70602,0.000325637
5077.1,0.663158,0.254541,774.221,0.735179,0.000285962,1466.71,0.65287,0.000348495
5251.17,0.663158,0.245264,652.109,0.683036,0.000322975,1596.18,0.596281,0.000367448
5425.24,0.663158,0.23877,543.315,0.624136,0.000353575,1701.14,0.534688,0.000374136
5599.32,0.663158,0.229785,439.915,0.560702,0.000381874,1768.16,0.471069,0.000375856
5773.39,0.663158,0.224023,352.698,0.493738,0.000396325,1789.06,0.406444,0.000362415
5947.46,0.663158,0.216357,273.194,0.424251,0.000403064,1757.22,0.34134,0.000341749
6121.53,0.663158,0.209961,207.054,0.355424,0.000394952,1670.94,0.280255,0.000311709
6295.6,0.663158,0.204785,153.922,0.290345,0.000372404,1536.71,0.223081,0.000272544
6469.68,0.663158,0.195605,105.559,0.224508,0.000341013,1344.1,0.169342,0.00023276
6643.75,0.663158,0.194531,77.3547,0.176277,0.000296465,1162.1,0.130117,0.000190361
6817.82,0.663158,0.186523,49.1503,0.125814,0.000246909,928.005,0.090892,0.000147962
6991.89,0.663158,0.18457,33.4569,0.0921185,0.000199368,741.475,0.0662207,0.000115717
3858.6,0.705263,0.309766,1797.96,0.945869,0.000075829,503.364,0.916203,0.000134476
4032.67,0.705263,0.30332,1642.26,0.928249,0.0000967286,628.738,0.890527,0.000165246
4206.74,0.705263,0.296094,1489.53,0.907167,0.000120547,764.892,0.861088,0.000196869
4380.81,0.705263,0.286816,1338.95,0.883144,0.000147221,904.873,0.828988,0.000229002
4554.88,0.705263,0.279785,1194.87,0.853044,0.000176976,1061.09,0.790034,0.000260303
4728.96,0.705263,0.271094,1054.22,0.819001,0.00020927,1215.74,0.748193,0.000290005
4903.03,0.705263,0.262695,919.695,0.779375,0.000243377,1370.08,0.701202,0.000316854
5077.1,0.705263,0.25498,792.817,0.733754,0.000277701,1517.4,0.649548,0.000338201
5251.17,0.705263,0.246191,671.748,0.683034,0.00031212,1646.68,0.59435,0.000355366
5425.24,0.705263,0.239453,562.607,0.626238,0.000341371,1751.71,0.534951,0.000362139
5599.32,0.705263,0.230908,459.672,0.565071,0.000367933,1820.63,0.473365,0.000363507
5773.39,0.705263,0.224609,370.878,0.500366,0.000383423,1845.53,0.410912,0.000352436
5947.46,0.705263,0.217334,290.761,0.433337,0.000390763,1819.93,0.347928,0.000333732
6121.53,0.705263,0.2104,222.19,0.365992,0.00038609,1740.8,0.288171,0.000307295
6295.6,0.705263,0.205664,167.992,0.302699,0.000366537,1615.44,0.232432,0.00027123
6469.68,0.705263,0.196191,116.902,0.237246,0.000340032,1429.6,0.178797,0.000234684
6643.75,0.705263,0.19541,87.3887,0.189309,0.000299236,1253.07,0.139766,0.000194795
6817.82,0.705263,0.188379,57.8755,0.139461,0.000254512,1027.43,0.100736,0.000154905
6991.89,0.705263,0.185547,39.6953,0.10322,0.000209051,831.228,0.0740931,0.000122761
3858.6,0.747368,0.308594,1808.59,0.943078,0.0000771852,540.902,0.911685,0.000136047
4032.67,0.747368,0.302539,1654.07,0.925028,0.000097654,670.917,0.885451,0.000165734
4206.74,0.747368,0.295313,1502.35,0.903849,0.0001207,809.446,0.85587,0.00019596
4380.81,0.747368,0.286133,1352.74,0.879839,0.000146401,951.281,0.823768,0.000226593
4554.88,0.747368,0.279395,1209.86,0.84983,0.000174841,1109.32,0.784956,0.000256058
4728.96,0.747368,0.270752,1070,0.816281,0.00020561,1264.19,0.743737,0.000284099
4903.03,0.747368,0.262793,936.701,0.777195,0.000237807,1419.17,0.69731,0.000309025
5077.1,0.747368,0.255029,810.302,0.732749,0.000270353,1565.74,0.646938,0.000329121
5251.17,0.747368,0.24668,690.306,0.683299,0.000302603,1695.13,0.592903,0.000344733
5425.24,0.747368,0.239795,580.917,0.628333,0.000330643,1800.52,0.535372,0.000351548
5599.32,0.747368,0.231689,478.46,0.569156,0.000355669,1871.33,0.475556,0.000352615
5773.39,0.747368,0.225049,388.288,0.5065,0.000371757,1899.91,0.415021,0.000343479
5947.46,0.747368,0.218018,307.649,0.441617,0.000379715,1879.95,0.353928,0.000326427
6121.53,0.747368,0.210645,236.837,0.375686,0.000377848,1807.44,0.295418,0.000303086
6295.6,0.747368,0.20625,181.72,0.313975,0.000360827,1690.01,0.241033,0.0002697
6469.68,0.747368,0.196582,128.107,0.249067,0.000338467,1510.98,0.187611,0.000236055
6643.75,0.747368,0.196094,97.4258,0.201544,0.000300923,1340.04,0.148863,0.00019845
6817.82,0.747368,0.189941,66.7449,0.15243,0.000260318,1122.85,0.110114,0.000160845
6991.89,0.747368,0.186426,46.196,0.114124,0.000217271,919.824,0.0818196,0.000129109
3858.6,0.789474,0.307813,1819.48,0.940302,0.000078386,578.795,0.907245,0.00013727
4032.67,0.789474,0.301758,1665.99,0.922063,0.0000983211,711.714,0.880682,0.000165869
4206.74,0.789474,0.294531,1515.07,0.900835,0.000120636,852.332,0.851176,0.000194816
4380.81,0.789474,0.285547,1366.46,0.87681,0.000145433,996.185,0.819048,0.000224071
4554.88,0.789474,0.278613,1224.29,0.847234,0.000172708,1154.29,0.780761,0.000252044
4728.96,0.789474,0.269922,1085.05,0.814235,0.000202201,1309.25,0.740209,0.000278719
4903.03,0.789474,0.262402,952.943,0.775643,0.000232773,1465.21,0.694279,0.00030198
5077.1,0.789474,0.254736,827.057,0.732188,0.000263746,1611.67,0.645011,0.00032099
5251.17,0.789474,0.246973,708.25,0.683817,0.000293976,1741.65,0.591942,0.000335161
5425.24,0.789474,0.239941,598.692,0.63051,0.00032099,1847.55,0.536027,0.000341996
5599.32,0.789474,0.232324,496.685,0.573125,0.000344564,1920.28,0.477788,0.000342842
5773.39,0.789474,0.225293,405.221,0.512316,0.000361259,1952.39,0.418966,0.000335382
5947.46,0.789474,0.218555,324.079,0.449405,0.000369595,1937.7,0.359573,0.000319792
6121.53,0.789474,0.210742,251.121,0.384777,0.000370194,1871.46,0.302224,0.000299194
6295.6,0.789474,0.206738,195.289,0.324616,0.000355214,1761.62,0.249155,0.00026812
6469.68,0.789474,0.197021,139.49,0.26048,0.000336411,1589.95,0.196106,0.00023704
6643.75,0.789474,0.19668,107.617,0.21325,0.000301847,1424.12,0.157623,0.000201564
6817.82,0.789474,0.191211,75.8807,0.164763,0.000264786,1214.53,0.119224,0.000166062
6991.89,0.789474,0.187207,53.0274,0.124852,0.000224305,1007.3,0.0895053,0.00013494
3858.6,0.831579,0.307227,1830.45,0.937606,0.0000794176,616.512,0.902901,0.000138255
4032.67,0.831579,0.300879,1677.67,0.919375,0.0000987702,750.903,0.87638,0.000165779
4206.74,0.831579,0.293262,1527.35,0.898375,0.000120359,891.869,0.847138,0.00019359
4380.81,0.831579,0.284375,1379.5,0.87444,0.000144363,1037.32,0.81517,0.000221651
4554.88,0.831579,0.277441,1237.94,0.845182,0.000170643,1196.26,0.777426,0.000248364
4728.96,0.831579,0.26875,1099.23,0.812683,0.000199038,1351.61,0.737508,0.000273882
4903.03,0.831579,0.261768,968.415,0.77448,0.00022815,1509.05,0.691939,0.000295596
5077.1,0.831579,0.254248,843.169,0.731907,0.000257728,1655.72,0.643576,0.000313582
5251.17,0.831579,0.247168,725.714,0.68447,0.000286063,1786.57,0.591301,0.000326349
5425.24,0.831579,0.240088,616.044,0.632668,0.000312059,1893.1,0.536784,0.000333194
5599.32,0.831579,0.232715,514.279,0.57693,0.000334629,1967.68,0.479991,0.000334023
5773.39,0.831579,0.225391,421.52,0.517802,0.000351728,2003.13,0.422717,0.000328091
5947.46,0.831579,0.218848,339.896,0.456637,0.000360468,1993.31,0.364851,0.000313801
6121.53,0.831579,0.210645,264.892,0.393219,0.000363163,1932.94,0.308578,0.000295639
