88
114
0
1	2	0.118	5900.000	1.070	392.228	0.201	0.191	0.010	397.000
1	2	0.118	6600.000	1.197	1055.752	0.213	0.202	0.011	1056.200
1	1	0.118	6600.000	1.197	0.720	0.209	0.202	0.008	1.000
1	2	0.118	6500.000	1.179	957.280	0.205	0.206	-0.002	957.200
1	1	0.118	6500.000	1.179	1.719	0.203	0.206	-0.003	1.500
1	2	0.118	6450.000	1.170	908.045	0.203	0.205	-0.002	907.900
1	1	0.118	6450.000	1.170	2.218	0.202	0.205	-0.003	2.000
1	2	0.118	6400.000	1.161	858.809	0.200	0.202	-0.001	858.700
1	1	0.118	6400.000	1.161	2.717	0.198	0.202	-0.003	2.500
1	2	0.118	6350.000	1.152	809.573	0.198	0.197	0.002	809.700
1	1	0.118	6350.000	1.152	3.216	0.198	0.197	0.001	3.300
1	2	0.118	6300.000	1.143	760.338	0.195	0.192	0.003	760.800
1	1	0.118	6300.000	1.143	3.715	0.196	0.192	0.004	4.200
1	1	0.118	4500.000	0.816	1039.036	0.319	0.311	0.008	1039.800
1	2	0.118	4500.000	0.816	5.204	0.316	0.311	0.005	5.700
1	1	0.118	4600.000	0.835	941.980	0.305	0.302	0.003	942.400
1	2	0.118	4600.000	0.835	7.617	0.304	0.302	0.002	7.800
1	1	0.118	4700.000	0.853	846.487	0.294	0.296	-0.003	846.000
1	2	0.118	4700.000	0.853	11.594	0.293	0.296	-0.004	10.900
1	1	0.118	4800.000	0.871	752.088	0.284	0.288	-0.004	751.000
1	2	0.118	4800.000	0.871	16.666	0.283	0.288	-0.005	15.400
1	1	0.118	4900.000	0.889	657.690	0.278	0.273	0.005	659.200
1	2	0.118	4900.000	0.889	21.737	0.278	0.273	0.005	23.100
1	1	0.118	5000.000	0.907	568.813	0.265	0.268	-0.003	567.500
1	2	0.118	5000.000	0.907	32.329	0.265	0.268	-0.004	30.900
1	1	0.118	5100.000	0.925	481.481	0.256	0.259	-0.003	480.100
1	2	0.118	5100.000	0.925	44.467	0.255	0.259	-0.003	42.900
1	1	0.118	5200.000	0.943	394.149	0.246	0.241	0.005	396.700
1	2	0.118	5200.000	0.943	56.605	0.246	0.241	0.004	59.000
1	1	0.118	5250.000	0.952	356.073	0.243	0.240	0.004	358.300
1	2	0.118	5250.000	0.952	68.264	0.243	0.240	0.004	70.400
1	1	0.118	5300.000	0.961	321.584	0.239	0.241	-0.002	320.500
1	2	0.118	5300.000	0.961	83.510	0.239	0.241	-0.002	82.400
1	1	0.118	5350.000	0.971	287.096	0.235	0.239	-0.004	284.300
1	2	0.118	5350.000	0.971	98.756	0.235	0.239	-0.004	95.900
1	1	0.118	5400.000	0.980	252.607	0.231	0.234	-0.003	250.200
1	2	0.118	5400.000	0.980	114.002	0.231	0.234	-0.004	111.500
1	1	0.118	5450.000	0.989	218.118	0.225	0.227	-0.002	216.600
1	2	0.118	5450.000	0.989	129.248	0.225	0.227	-0.002	127.600
1	1	0.118	5500.000	0.998	183.630	0.223	0.217	0.006	188.200
1	2	0.118	5500.000	0.998	144.494	0.223	0.217	0.006	149.000
1	1	0.118	5550.000	1.007	153.898	0.220	0.211	0.009	160.800
1	2	0.118	5550.000	1.007	164.498	0.220	0.211	0.009	171.400
1	1	0.118	5600.000	1.016	135.501	0.216	0.216	0.000	135.500
1	2	0.118	5600.000	1.016	195.836	0.216	0.216	-0.000	195.800
1	1	0.118	5650.000	1.025	117.105	0.213	0.218	-0.006	113.000
1	2	0.118	5650.000	1.025	227.174	0.213	0.218	-0.005	223.100
1	1	0.118	5700.000	1.034	98.708	0.209	0.218	-0.008	92.900
1	2	0.118	5700.000	1.034	258.512	0.209	0.218	-0.008	252.700
1	1	0.118	5750.000	1.043	80.311	0.209	0.214	-0.005	77.200
1	2	0.118	5750.000	1.043	289.850	0.209	0.214	-0.005	286.700
1	1	0.118	5800.000	1.052	61.914	0.206	0.206	0.000	61.900
1	2	0.118	5800.000	1.052	321.188	0.206	0.206	0.000	321.200
1	1	0.118	5850.000	1.061	43.517	0.204	0.194	0.010	49.100
1	2	0.118	5850.000	1.061	352.526	0.204	0.194	0.010	358.100
1	1	0.118	5900.000	1.070	33.485	0.201	0.191	0.010	38.200
1	2	0.118	6250.000	1.134	711.102	0.197	0.186	0.011	712.700
1	1	0.118	5950.000	1.079	29.020	0.199	0.198	0.001	29.500
1	2	0.118	5950.000	1.079	437.498	0.199	0.198	0.001	438.000
1	1	0.118	6000.000	1.088	24.555	0.198	0.202	-0.004	23.200
1	2	0.118	6000.000	1.088	482.769	0.198	0.202	-0.004	481.400
1	1	0.118	6050.000	1.098	20.090	0.195	0.204	-0.009	17.000
1	2	0.118	6050.000	1.098	528.039	0.195	0.204	-0.009	525.000
1	1	0.118	6100.000	1.107	15.626	0.196	0.204	-0.008	13.300
1	2	0.118	6100.000	1.107	573.309	0.196	0.204	-0.008	571.000
1	1	0.118	6150.000	1.116	11.161	0.195	0.200	-0.006	9.800
1	2	0.118	6150.000	1.116	618.579	0.195	0.200	-0.005	617.300
1	1	0.118	6200.000	1.125	6.696	0.195	0.191	0.004	7.400
1	2	0.118	6200.000	1.125	663.849	0.195	0.191	0.004	664.600
1	1	0.118	6250.000	1.134	4.215	0.196	0.186	0.010	5.700
1	2	0.195	6200.000	1.125	658.317	0.194	0.191	0.003	659.600
1	1	0.195	6300.000	1.143	13.518	0.193	0.187	0.006	15.500
1	2	0.195	6300.000	1.143	748.480	0.193	0.187	0.006	750.500
1	1	0.195	6400.000	1.161	10.151	0.190	0.193	-0.003	9.400
1	2	0.195	6400.000	1.161	844.247	0.190	0.193	-0.002	843.600
1	1	0.195	6500.000	1.179	6.785	0.188	0.194	-0.007	5.600
1	2	0.195	6500.000	1.179	940.014	0.189	0.194	-0.005	939.000
1	1	0.195	6600.000	1.197	3.418	0.191	0.188	0.004	3.900
1	2	0.195	6600.000	1.197	1035.781	0.193	0.188	0.005	1036.500
1	1	0.195	4900.000	0.889	697.299	0.269	0.267	0.002	698.300
1	1	0.195	4800.000	0.871	787.296	0.277	0.278	-0.001	787.100
1	1	0.195	5950.000	1.079	63.022	0.200	0.199	0.001	63.600
1	2	0.195	6100.000	1.107	575.397	0.197	0.201	-0.004	573.000
1	1	0.195	6100.000	1.107	38.702	0.197	0.201	-0.004	36.300
1	2	0.195	6050.000	1.098	533.937	0.198	0.202	-0.004	531.600
1	1	0.195	6050.000	1.098	46.809	0.198	0.202	-0.004	44.500
1	2	0.195	6000.000	1.088	492.477	0.200	0.201	-0.001	491.500
1	1	0.195	6000.000	1.088	54.916	0.200	0.201	-0.002	53.900
1	1	0.195	5300.000	0.961	377.224	0.240	0.239	0.001	377.700
1	2	0.195	5950.000	1.079	451.017	0.200	0.199	0.001	451.600
1	2	0.195	4800.000	0.871	35.257	0.277	0.278	-0.001	34.800
1	2	0.195	5900.000	1.070	409.558	0.203	0.196	0.008	415.600
1	1	0.195	5900.000	1.070	71.129	0.203	0.196	0.008	77.200
1	2	0.195	5850.000	1.061	377.606	0.205	0.202	0.003	380.400
1	1	0.195	5850.000	1.061	88.745	0.205	0.202	0.003	91.600
1	2	0.195	5800.000	1.052	348.809	0.207	0.210	-0.002	346.800
1	1	0.195	5800.000	1.052	109.514	0.208	0.210	-0.002	107.600
1	2	0.195	5750.000	1.043	320.011	0.211	0.215	-0.004	316.800
1	1	0.195	5750.000	1.043	130.283	0.211	0.215	-0.004	127.000
